rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2SoIhnJXdHp8oo0w9pktub","Azahriah","introvertált dal","Supermanagement",1,1,9,"345412"
2,"spotify:track:4bHXbXDT0p9exqBsW49fDo","Azahriah","szosziazi","Supermanagement",1,2,7,"311107"
3,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,-1,1,"271395"
4,"spotify:track:5kRKviUY95Ra2asUeqsGBX","Follow The Flow","Szélcsend","Supermanagement",3,4,4,"217830"
5,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,3,37,"193429"
6,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,5,35,"192129"
7,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",2,7,26,"176883"
8,"spotify:track:2KQoXxQzVL7h4rMsmP8t5L","ekhoe","Százszorszép","On The Low Inc.",6,6,2,"162297"
9,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,9,14,"157446"
10,"spotify:track:59wn91U7xuJ5S1zkX8HmpK","ekhoe","Smash!","On The Low Inc.",8,8,2,"151237"
11,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,10,48,"140868"
12,"spotify:track:1Y9crZGy8iOyCPxFBPfMDP","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,13,8,"132711"
13,"spotify:track:1jI95q1ZSLZuVNdOMwaoUL","KKevin, L.L. Junior","Csavargó","KKEVIN",2,11,13,"120317"
14,"spotify:track:5sybMF2Gbm98ociatHQFpT","Kain, ekhoe, Pogány Induló","Latyo és haze","Kain",10,12,14,"119984"
15,"spotify:track:7GwnJvYPqVmbRdakEMwoFw","Azahriah","3korty - LIVE","Supermanagement",15,22,3,"118517"
16,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,15,37,"118474"
17,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,16,37,"118307"
18,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",3,14,34,"114355"
19,"spotify:track:0TbhapWcm8UxFS4wU27Ooa","Tóth Andi","Elhagyott","TóthAndi Music",19,195,2,"114037"
20,"spotify:track:7cU3vDXfkH4bAemYBxuoJT","Azahriah, DESH","Miafasz","Supermanagement",2,18,48,"104495"
21,"spotify:track:5FW58MYtSU6mFxp88eOHI8","DESH","Malibu","Supermanagement",15,21,26,"103147"
22,"spotify:track:1WMymP7Mj6GrI2VReJFSJD","Manuel, Azahriah","Toxic","Gold Record Music Kft.",4,19,12,"101414"
23,"spotify:track:38U5WKJpBQncqAss18dLrO","Azahriah, DESH","Habibi","Supermanagement",7,23,48,"99960"
24,"spotify:track:3uAoUHEPlLa5pWKpOrmIxo","VALMAR","SZÍNVAK","VLMR MUSIC",12,25,25,"98328"
25,"spotify:track:33zWUivvsRkfnOYx4FUmPt","Kiss Kevin","Hideg az éj","Gold Record Music Kft.",3,29,32,"91538"
