rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:14msK75pk3pA33pzPVNtBF","Ariana Grande","7 rings","Republic Records",1,1,2,"137043"
2,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",2,6,18,"79861"
3,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,3,20,"74795"
4,"spotify:track:6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","Republic Records",1,2,6,"71345"
5,"spotify:track:5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","Capitol Records",2,4,17,"64328"
6,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",4,5,33,"60900"
7,"spotify:track:27rdGxbavYJeBphck5MZAF","Mark Ronson, Miley Cyrus","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Columbia",4,10,9,"52364"
8,"spotify:track:3KkXRkHbMCARz0aVfEt68P","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Universal Records",5,7,15,"51035"
9,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,8,31,"50058"
10,"spotify:track:4BiiOzZCrXEzHRLYcYFiD5","The Chainsmokers, Winona Oak","Hope","Disruptor Records/Columbia",10,16,6,"49041"
11,"spotify:track:5600nq7TiBraBX2jobyJ3l","Dua Lipa","Swan Song - From the Motion Picture ""Alita: Battle Angel""","Warner Records",11,-1,1,"48113"
12,"spotify:track:2G4Ke0bTohNdJk0RhpPX7h","Follow The Flow","Anyám Mondta","Supermanagement",11,11,10,"47857"
13,"spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki","Sam Smith, Normani","Dancing With A Stranger (with Normani)","Capitol",12,12,3,"46803"
14,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",14,-1,1,"44052"
15,"spotify:track:0XlgY6Jrh51dY2Bfepj9hK","Follow The Flow","Nem Tudja Senki","Supermanagement",6,15,41,"43527"
16,"spotify:track:2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","Republic Records",1,9,13,"42489"
17,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",2,14,18,"41783"
