rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0nI4wU2023g1mFho21Vddr","Manuel","Tiara","Gold Record Music Kft.",1,1,4,"359741"
2,"spotify:track:2zIijzos3rNY6DkvX2ZYDX","Pogány Induló","Úgy Hiszem","ASAN Budapest",1,2,6,"304625"
3,"spotify:track:1zWdoNRmxhBaAJiJI2SI7j","Pogány Induló","Mámor","ASAN Budapest",2,3,6,"261511"
4,"spotify:track:13EtEH0X61xnyEChVmeb2Q","Pogány Induló, Parno Graszt","Székelykapu","ASAN Budapest",3,4,6,"258558"
5,"spotify:track:0Ro1NBqAymTPeQuHVNOekw","Beton.Hofi, ANUBII$","MEGGYFÁN","Banana Records",5,-1,1,"239824"
6,"spotify:track:3w0w2T288dec0mgeZZqoNN","¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti","CARNIVAL","Ye",5,5,5,"226708"
7,"spotify:track:1LuXPfE3lgAzS8w5IcHAbL","Beton.Hofi, ANUBII$","SOFIA COPPOLA","Banana Records",7,-1,1,"211931"
8,"spotify:track:6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",8,12,8,"193296"
9,"spotify:track:4Q6pUe0KTMlqRoxJpXCytk","Pogány Induló","Gengetek ellen","ASAN Budapest",2,7,10,"180033"
10,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,10,56,"179345"
11,"spotify:track:3q3iSzQ1JldEND5xz5wZho","Beton.Hofi, ANUBII$","INDIÁN","Banana Records",11,-1,1,"178141"
12,"spotify:track:5doAzQzWfbAWMvh2eXxvdf","KKevin","RÓLAD SZÓL","KKEVIN",2,6,3,"177164"
13,"spotify:track:2KViM7OZzQU9mLWxJxHJWG","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,13,55,"172461"
14,"spotify:track:61lwlMPrt7VfUsVDjTWJF2","Beton.Hofi, ANUBII$, Pogány Induló, VZS","KINT VAGYOK A SORON","Banana Records",14,-1,1,"172370"
15,"spotify:track:1E2flGJxXQNeBLRqQXiAsK","DESH, Young Fly, Azahriah, Lord Panamo","Rampapapam","Supermanagement",1,9,34,"171508"
16,"spotify:track:0XUClHXrjQYhATEItePqfT","Beton.Hofi, Hundred Sins, laurie., Dom Beats","HOLNAP MEGÁLLNAK AZ ÓRÁK","Banana Records",5,38,6,"170584"
17,"spotify:track:6S8A2hIs3iqFnn3ZdQGg68","Pogány Induló","Kitartást","ASAN Budapest",3,11,8,"159500"
18,"spotify:track:28VVWdNsM6l05eOiJfth5X","HENN","SANDELA","Bedlam Records",17,17,8,"158261"
19,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",4,16,26,"157262"
20,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",20,21,4,"157054"
21,"spotify:track:0dSkwXX1PZ9mb2O26V68bZ","Beton.Hofi, Dan Pinto","VEZÉREGYÉNISÉG","Banana Records",21,-1,1,"154887"
22,"spotify:track:4iLTcaEz2yfnUDkO5XTe3B","Azahriah","mariana.árok","Supermanagement",1,8,5,"151097"
23,"spotify:track:2wu40QT71lrvG8WiWXXV6Y","Beton.Hofi, ANUBII$","NULLAKÖZÖD","Banana Records",13,119,16,"150519"
24,"spotify:track:2UDcemhm2dMb3pbnza8zv3","Beton.Hofi, ANUBII$","TÜKÖRTEREM","Banana Records",4,104,17,"150324"
25,"spotify:track:0zAA4LCkftBt802yl9syd4","Beton.Hofi, toldyuuso","TESI","Banana Records",25,-1,1,"146824"
26,"spotify:track:3U5JVgI2x4rDyHGObzJfNf","Natasha Bedingfield","Unwritten","Sony Music CG",3,15,9,"146621"
27,"spotify:track:3bccJlU6zh1SZ79jvduQ06","Pogány Induló, ekhoe","15","ASAN Budapest",6,14,6,"146297"
28,"spotify:track:7kIn3HrqM432chtEydQgMb","Tomi, VALMAR","Valencia","Szatmári Tamás",1,19,25,"143674"
29,"spotify:track:7BHYrsEYySLRs6PcZvvFEm","T. Danny, Young Fly","No Woman No Cry","T. Danny",1,18,12,"140626"
30,"spotify:track:7FAszqIwMWEN3HManPNUIU","Beton.Hofi, toldyuuso, Pogány Induló","FURA ESEMÉNYEK","Banana Records",30,-1,1,"135352"
31,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,20,46,"132018"
32,"spotify:track:7CMqBgZAFANJNyQueevWvR","Carson Coma, Beton.Hofi","Frida Kahlo","Carson Coma",32,-1,1,"128427"
33,"spotify:track:7BCheCb8DQ1q7f7Jy7fpFB","Beton.Hofi, ANUBII$","DAY 0","Banana Records",33,-1,1,"125360"
34,"spotify:track:3wQfiLD0Jyqxml3azemORz","Beton.Hofi, toldyuuso, Kollár Dea","MINDEN KUTYA A MENNYBE JUT","Banana Records",34,-1,1,"121665"
35,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,29,82,"120725"
36,"spotify:track:5DgCubshOVu7lM5CabJvCB","Beton.Hofi, KizzaPing69","16 TONNA FEHÉR HÓ","Banana Records",19,168,6,"117430"
37,"spotify:track:1BXp9PwKtW5AKD0QDdaPSw","DESH","Osztriga","Supermanagement",2,23,18,"117178"
38,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",38,-1,1,"113361"
39,"spotify:track:5QhdwVO7BoJoCEPN1ehSVM","Beton.Hofi","MARGARÉTA","Banana Records",39,-1,1,"112528"
40,"spotify:track:1UZzXXVwU9XQKlUZQmIr5q","Beton.Hofi, ANUBII$","ÓCEÁN","Banana Records",6,-1,13,"111587"
41,"spotify:track:1tCIXEBHBFHO1x3M07z3xy","DESH, Young Fly","Pakisztáni/popo","Supermanagement",1,26,34,"111103"
42,"spotify:track:15EdGSZSF1egiaBuqMqTZd","Pogány Induló, VZS, Hibrid","Zárka","ASAN Budapest",9,22,6,"111095"
43,"spotify:track:52eIcoLUM25zbQupAZYoFh","21 Savage","redrum","Slaughter Gang, LLC/Epic Records",8,25,9,"108333"
44,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",15,39,29,"107430"
