rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,1,17,"316440"
2,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,2,7,"293801"
3,"spotify:track:6BiitBzsPjIUtXZHA8cUg3","Krúbi","Partyzán","Krúbi",3,-1,1,"242858"
4,"spotify:track:3DTF2AIcHMwZ1q1gz9zspi","Azahriah","szosziazi","Supermanagement",1,3,15,"238433"
5,"spotify:track:3UlXaigjBM3sHyOpDbh1RI","Azahriah","casa de papel","Supermanagement",4,4,7,"211971"
6,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,5,45,"186996"
7,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,7,43,"177487"
8,"spotify:track:1Qzkw4QaTXbVd1TmDzSNOv","Azahriah","gát","Supermanagement",6,6,7,"174170"
9,"spotify:track:1Y9crZGy8iOyCPxFBPfMDP","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,12,16,"156394"
10,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,8,9,"152320"
11,"spotify:track:623u7OpPyVRc77cGOlX65n","KKevin","Csakaszesz","KKEVIN",11,14,3,"139988"
12,"spotify:track:1jI95q1ZSLZuVNdOMwaoUL","KKevin, L.L. Junior","Csavargó","KKEVIN",2,13,21,"138323"
13,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,17,45,"134295"
14,"spotify:track:3viRS8dmqrg2j71qisdECB","Azahriah","kaotikus egy ház!","Supermanagement",6,15,7,"133892"
15,"spotify:track:7AQgdMSlaJCU1J75INPyK1","Azahriah","delirium","Supermanagement",5,11,7,"131837"
16,"spotify:track:2FLH8pUVYNRJIEZcwLyzYy","Follow The Flow","Szélcsend","Supermanagement",3,16,12,"129694"
17,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",2,18,34,"128044"
18,"spotify:track:5sybMF2Gbm98ociatHQFpT","Kain, ekhoe, Pogány Induló","Latyo és haze","Kain",10,19,22,"127505"
19,"spotify:track:69tDcXG8O8BZ8jTTzySi4Q","Carson Coma","FELDOBOM A KÖVET","Carson Coma",8,9,5,"123370"
20,"spotify:track:7n5JBAnjVBTFgTEsd27bTU","DESH","Inkasszó","Supermanagement",10,10,4,"123031"
21,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,23,56,"122473"
22,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,20,45,"122324"
23,"spotify:track:2KQoXxQzVL7h4rMsmP8t5L","ekhoe","Százszorszép","On The Low Inc.",6,21,10,"118259"
24,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",22,22,2,"115145"
25,"spotify:track:59wn91U7xuJ5S1zkX8HmpK","ekhoe","Smash!","On The Low Inc.",8,24,10,"112629"
26,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,25,22,"108003"
27,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",3,28,42,"107536"
28,"spotify:track:7cU3vDXfkH4bAemYBxuoJT","Azahriah, DESH","Miafasz","Supermanagement",2,30,56,"104426"
29,"spotify:track:3uAoUHEPlLa5pWKpOrmIxo","VALMAR","SZÍNVAK","VLMR MUSIC",12,29,33,"103013"
30,"spotify:track:4BHHsydPdymvTW0cmasgAR","Azahriah, Queen Omega","four moods 2","Supermanagement",8,26,7,"93165"
31,"spotify:track:38qhsm0c4QVk6BMhtvZFWv","ByeAlex és a Slepp","Csokko","Gold Record Music Kft.",11,32,8,"92654"
32,"spotify:track:0pWGWWJ9ER9OwUewhBrsi2","VALMAR","Playboy","VLMR MUSIC",32,-1,1,"92485"
33,"spotify:track:7lemjnVRAqQtqqLdSqCKqM","Azahriah, DESH","Mind1","Supermanagement",1,34,107,"91550"
34,"spotify:track:38U5WKJpBQncqAss18dLrO","Azahriah, DESH","Habibi","Supermanagement",7,36,56,"89926"
35,"spotify:track:5FW58MYtSU6mFxp88eOHI8","DESH","Malibu","Supermanagement",15,31,34,"89559"
36,"spotify:track:1K17dNOOtcoC1gLcAbccPp","Azahriah, DESH","Tisztán iszom","Supermanagement",4,37,56,"88570"
37,"spotify:track:4Os68ICIOhJVOPfl53TjBP","Beton.Hofi, ajsa luna, Hundred Sins, Beatrick","TISZALÖK","Universal Music Kft. Hungary",7,35,41,"86139"
38,"spotify:track:6w9aIT3TyqClXIcKyw6W1a","KKevin, Bruno X Spacc","Topshit","KKEVIN",1,41,34,"85982"
39,"spotify:track:1Is1orea1vY8ZF4pnyZHBQ","VALMAR","100 lány","VLMR MUSIC",39,39,3,"85532"
40,"spotify:track:5T7eEaieasnflXh6iPLlrK","Azahriah","téveszmék","Supermanagement",5,38,45,"85069"
41,"spotify:track:5JdLUE9D743ob2RtgmVpVx","Jain","Makeba","Columbia",41,51,3,"84328"
42,"spotify:track:3IhM5Mber8KA0NaRNpK2px","Tiësto","Lay Low","Atlantic Records",40,40,23,"84224"
43,"spotify:track:1cf5u4F1zIvn9wUjhqzxm9","ekhoe","Forog a világ","On The Low Inc.",2,43,30,"81122"
44,"spotify:track:63p0noYOc50p5KRUfJyukt","VALMAR, Manuel","Éget a nap","VLMR MUSIC",5,48,107,"78088"
45,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Mosley Music/Interscope Records",17,46,55,"77134"
46,"spotify:track:6WBuRbov384zl6wPJ49piD","Kolg8eight, Csoky, Beton.Hofi, Pogány Induló","Rizikó","6000 RECORDS",11,44,19,"76665"
47,"spotify:track:1PLekMr5mC9sf0n37TWv5G","Pogány Induló","Gettó csirke","ASAN Budapest",26,54,50,"75650"
48,"spotify:track:23A0p49PgR5YAyYzY8TAyc","Grasa","Tilidin","NGZ OTL",14,57,26,"75214"
49,"spotify:track:79djK7ACKQHCrIXOZozQv0","T. Danny","Félek","T. Danny",16,27,5,"75101"
50,"spotify:track:1k5srHy6QKbhOCApsBRFYu","VZS","Trónfosztó","VZSMUSIC",29,47,16,"74082"
51,"spotify:track:1WMymP7Mj6GrI2VReJFSJD","Manuel, Azahriah","Toxic","Gold Record Music Kft.",4,49,20,"73735"
52,"spotify:track:3D2uXB3SZoDX6dUfI6sYbh","Carson Coma","FANTOMREZGÉS","Carson Coma",33,33,3,"73221"
53,"spotify:track:2WO6S8AQfpwB7QVqvaOnDP","Dzsúdló","FÜGGŐ","Supermanagement",10,42,6,"70494"
54,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",33,50,45,"68190"
55,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",15,59,66,"67832"
56,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,58,63,"66655"
57,"spotify:track:2DlC1q5HjHwf4VAxDOvfPR","Dzsúdló","ROSSZLÁNY","Supermanagement",15,52,6,"65810"
58,"spotify:track:3USxtqRwSYz57Ewm6wWRMp","Glass Animals","Heat Waves","Polydor Records",2,86,128,"65506"
59,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",59,60,60,"65356"
60,"spotify:track:3q8b8Rn1UB0bG9QG2yBgIQ","ekhoe","Costa Rica","IBBI ACADEMY",7,61,69,"65074"
61,"spotify:track:3sUOONjFxjepoSXvKYrz5E","Dzsúdló, Lil Frakk","Lej","Supermanagement",10,55,183,"63880"
62,"spotify:track:5HiMjc8jz0OeTnUQgp15FP","Azahriah, DESH","El Barto","Supermanagement",6,87,94,"63260"
63,"spotify:track:2YmkWevzHTiEyvgjdTKB3r","Bruno X Spacc","Aha-Aha","Bruno X Spacc",3,70,57,"63054"
64,"spotify:track:0faYxc8g09uniud0ToGDRb","ByeAlex és a Slepp, T. Danny","voltmárkicsi","Gold Record Music Kft.",5,68,54,"62882"
65,"spotify:track:4f1ZqRQsjJq06CHmpvju2p","Young Fly, DESH","24 karát","Supermanagement",26,62,67,"62107"
66,"spotify:track:33zWUivvsRkfnOYx4FUmPt","Kiss Kevin","Hideg az éj","Gold Record Music Kft.",3,65,40,"61466"
67,"spotify:track:36gcliMRX1vCpgnrZE3dFZ","Tiësto, Tate McRae","10:35","Atlantic Records",29,69,32,"60183"
68,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",3,73,58,"59754"
69,"spotify:track:39MK3d3fonIP8Mz9oHCTBB","Metro Boomin, Swae Lee, Lil Wayne, Offset","Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Republic Records",66,66,2,"58850"
70,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",10,71,28,"58454"
71,"spotify:track:2iikrNErUXVZ9dgWzNHGsQ","Dzsúdló","Spanom","Supermanagement",39,64,127,"58367"
72,"spotify:track:4MKnUrPgpE61RbKriwQLBf","Azahriah","hessdalen","Supermanagement",15,56,7,"57878"
73,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",16,82,123,"57686"
74,"spotify:track:6Ec5LeRzkisa5KJtwLfOoW","Metro Boomin, A$AP Rocky, Roisee","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","Republic Records",74,78,2,"57118"
75,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",68,77,223,"57076"
76,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",1,76,38,"56668"
77,"spotify:track:5xP9lQYA8YQmQh6BOxcAnR","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","XO / Republic Records",45,45,2,"56630"
78,"spotify:track:2R26Jx9XGyA7SODZ1Fr0of","Pogány Induló, Grasa","Fienduló","ASAN Budapest",6,72,16,"56568"
79,"spotify:track:5hAuDDOTUaspvHJSm2AltF","Manuel, VALMAR","Palvin","Gold Record Music Kft.",6,74,39,"56158"
80,"spotify:track:0rvE94vL7lrFFpsM5UzgYh","VZS","Jamaica pt. 1 (Apartman)","VZSMUSIC",68,84,16,"55340"
81,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",81,93,32,"55288"
82,"spotify:track:4NuL3ooT0btLXUB30omzsH","Wellhello, Papp Szabi","Részegen egy rolleren","Supermanagement",82,96,3,"54639"
83,"spotify:track:2UB8LkhAtBgL9cCxKY2qwi","Carson Coma","Immunissá válunk","Gold Record Music Kft.",6,94,67,"54499"
84,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",3,85,97,"54460"
85,"spotify:track:3Mls3f2j9xGRqRRsoKA0Ef","Azahriah, DESH","Felednéd","Supermanagement",6,79,49,"54307"
86,"spotify:track:35LInpwVpTlTBSMraEOjeY","Manuel","Idegen","Gold Record Music Kft.",3,90,20,"54064"
87,"spotify:track:24FcipgSN2fLdcEZ1zKQYX","Azahriah","depicentrum - outro","Supermanagement",16,67,7,"53937"
88,"spotify:track:4ZT1QMxxsqYTQnlIlQmj4l","Manuel","Popstar","Gold Record Music Kft.",2,75,25,"53708"
89,"spotify:track:5V8I1Hb3ISzuPtQpLQCqWz","Follow The Flow","Tavasz","Supermanagement",11,81,113,"53322"
90,"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Metro Boomin, Future, Don Toliver","Too Many Nights (feat. Don Toliver & with Future)","Republic Records",51,115,18,"53191"
91,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",15,92,35,"52907"
92,"spotify:track:1tX5B5vfdkoIqwImYGOcc5","Follow The Flow","Tőlem ne!","Supermanagement",83,122,22,"52234"
93,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",53,53,3,"52030"
94,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",34,112,60,"51931"
95,"spotify:track:6GGtHZgBycCgGBUhZo81xe","Lana Del Rey","Say Yes To Heaven","Polydor Records",41,63,4,"51737"
96,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",2,107,92,"51726"
97,"spotify:track:5pYNDOTIoZZ5ab77vb8EO3","Azahriah, DESH","Rét","Supermanagement",97,97,10,"51672"
98,"spotify:track:0jJVsraMUoXKk8SCiE5fQz","T. Danny, KKevin","Csirió","T. Danny",7,102,19,"51416"
99,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",88,88,10,"50937"
100,"spotify:track:5bSRJo4Ox8mlk0JoOu5l7N","Azahriah","rút","Supermanagement",9,83,44,"50878"
101,"spotify:track:5BfCoUcWNXcpyJfjXRIeyC","Heuss L'enfoiré, Jul","Moulaga","Midi Midi Production/150 Prod",68,95,11,"50620"
102,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",46,111,258,"49766"
103,"spotify:track:2OcJ6IFLooNGjyiL9HaDab","Manuel","100 Hiba","Gold Record Music Kft.",1,99,20,"49415"
104,"spotify:track:7i2VQnO1s9hlLZyDBkMBsE","T. Danny, Manuel","Yoga","T. Danny",2,100,52,"49141"
105,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",46,89,5,"48804"
106,"spotify:track:3587lsrur0nDemFY0xbpN9","Pogány Induló","Pogi Hip-Hop","ASAN Budapest",9,118,22,"48550"
107,"spotify:track:5mAFKsqPDAvLKrWOW9NUqF","LMEN PRALA","MAMBO","LMEN PRALA",36,104,7,"48515"
108,"spotify:track:0KK0CRbTleGXlevYMsakXn","Wellhello, T. Danny","Disco Club","Supermanagement",108,-1,1,"48450"
109,"spotify:track:14b5S9m1tvXKEiSWAdw62r","Follow The Flow","Maradok távol","Supermanagement",7,98,189,"48313"
110,"spotify:track:0qYWBLuP1HyzJv8WNsochH","Azahriah","Okari","Supermanagement",1,110,56,"48183"
111,"spotify:track:6WQEKiTWe0n15DdcPg8wab","Halott Pénz, Oláh Heléna","Szétszeretlek","Halott Pénz",65,119,32,"48016"
112,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",5,186,109,"47427"
113,"spotify:track:3JEYn4Ewai3sGkJl01v9Of","VALMAR, Nemazalány, Sofi","Álmatlan esték","VLMR MUSIC",17,135,85,"47368"
114,"spotify:track:56seL5ZZab8ZlmKoknPZh3","Pogány Induló, Ótvar Pestis","Kötelező","ASAN Budapest",16,108,16,"47089"
115,"spotify:track:1o1jU5NJW5lTAllW6udk6Y","ekhoe","Tenger","IBBI ACADEMY",10,116,39,"46908"
116,"spotify:track:19VmOgLl88ZWU6WXgatfEM","T. Danny, Manuel","Szeretsz-e","T. Danny",5,114,17,"45321"
117,"spotify:track:0YrojVR0LLrXAQQu8o6GuE","Dzsúdló","Pont én","Supermanagement",38,128,42,"45255"
118,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",37,125,143,"45239"
119,"spotify:track:6RLcLw3zlqZFhL0dxQrEvD","ByeAlex és a Slepp, LUCA","Rózsaszín Mustang","Gold Record Music Kft.",7,153,16,"45041"
120,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",58,131,46,"44984"
121,"spotify:track:0TbhapWcm8UxFS4wU27Ooa","Tóth Andi","Elhagyott","TóthAndi Music",17,109,10,"44960"
122,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",109,136,27,"44932"
123,"spotify:track:1Bx2uFBMPWHZ7ctb4XkIs4","Bruno X Spacc","Fantom","Bruno X Spacc",33,103,6,"44903"
124,"spotify:track:0CNdy7jepITAzTIkEub0zG","Bagossy Brothers Company","Olyan Ő","Prime Events Management",3,105,228,"44855"
125,"spotify:track:2ECeeSi1ImwowkGOdAVI6w","VALMAR, Szikora Róbert","Úristen","VLMR MUSIC",1,124,63,"44798"
