rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2SoIhnJXdHp8oo0w9pktub","Azahriah","introvertált dal","Supermanagement",1,4,2,"358680"
2,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,1,7,"232587"
3,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,3,28,"229999"
4,"spotify:track:1jI95q1ZSLZuVNdOMwaoUL","KKevin, L.L. Junior","Csavargó","KKEVIN",2,2,6,"218631"
5,"spotify:track:19VmOgLl88ZWU6WXgatfEM","T. Danny, Manuel","Szeretsz-e","T. Danny",5,159,2,"166094"
6,"spotify:track:2BAmnTI9arntwH5BRP3EZx","Manuel","Idegen","Gold Record Music Kft.",3,6,5,"163069"
7,"spotify:track:0jJVsraMUoXKk8SCiE5fQz","T. Danny, KKevin","Csirió","T. Danny",7,8,4,"160398"
8,"spotify:track:3cGzuLfzd4DpuQoV2W8AIk","Manuel","100 Hiba","Gold Record Music Kft.",1,5,5,"157788"
9,"spotify:track:30JqjpV2qLhBfewhuF3Pey","Manuel, Azahriah","Toxic","Gold Record Music Kft.",4,7,5,"156561"
10,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,13,30,"148917"
11,"spotify:track:6WBuRbov384zl6wPJ49piD","Kolg8eight, Csoky, Beton.Hofi, Pogány Induló","Rizikó","6000 RECORDS",11,15,4,"144774"
12,"spotify:track:5sybMF2Gbm98ociatHQFpT","Kain, ekhoe, Pogány Induló","Latyo és haze","Kain",10,14,7,"143058"
13,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",2,10,19,"141405"
14,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",3,11,27,"138426"
15,"spotify:track:0gW2MaJU6dWtgrrlFzwbE5","Manuel","Popstar","Gold Record Music Kft.",2,9,10,"123907"
16,"spotify:track:6aINWu0V4uW9fggLqPq9xO","Manuel","Utolsó dal","Gold Record Music Kft.",6,12,5,"121892"
17,"spotify:track:4KfDCXn8QyDVCAcnHgSSeg","T. Danny, Bruno X Spacc","Két Buli","T. Danny",17,-1,1,"116794"
18,"spotify:track:1dApWF2K4c91sOq0esaufz","Manuel","3 Nap","Gold Record Music Kft.",8,16,5,"108900"
19,"spotify:track:6w9aIT3TyqClXIcKyw6W1a","KKevin, Bruno X Spacc","Topshit","KKEVIN",1,18,19,"106958"
20,"spotify:track:33zWUivvsRkfnOYx4FUmPt","Kiss Kevin","Hideg az éj","Gold Record Music Kft.",3,23,25,"105743"
21,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",1,22,23,"105057"
