rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,1,10,"321179"
2,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",1,2,5,"247844"
3,"spotify:track:33zWUivvsRkfnOYx4FUmPt","Kiss Kevin","Hideg az éj","Gold Record Music Kft.",3,3,7,"223250"
4,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,4,12,"208308"
5,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",5,5,9,"173247"
6,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,6,12,"151877"
7,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,7,23,"148616"
8,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",8,-1,1,"141749"
9,"spotify:track:7cU3vDXfkH4bAemYBxuoJT","Azahriah, DESH","Miafasz","Supermanagement",2,9,23,"128807"
10,"spotify:track:5RIVjLrjv7mw8LUihkuoLC","ibbigang","Pak Pak","On The Low Inc.",6,8,4,"128483"
11,"spotify:track:4Os68ICIOhJVOPfl53TjBP","Beton.Hofi, ajsa luna, Hundred Sins, Beatrick","TISZALÖK","Universal Music Kft. Hungary",7,10,8,"128380"
12,"spotify:track:5hAuDDOTUaspvHJSm2AltF","Manuel, VALMAR","Palvin","Gold Record Music Kft.",6,11,6,"122576"
13,"spotify:track:3q8b8Rn1UB0bG9QG2yBgIQ","ekhoe","Costa Rica","IBBI ACADEMY",7,12,36,"116804"
14,"spotify:track:1o1jU5NJW5lTAllW6udk6Y","ekhoe","Tenger","IBBI ACADEMY",14,15,6,"111595"
15,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",15,17,33,"109803"
16,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",3,14,25,"107980"
17,"spotify:track:2YmkWevzHTiEyvgjdTKB3r","Bruno X Spacc","Aha-Aha","Bruno X Spacc",3,13,24,"107674"
18,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",17,19,22,"101698"
19,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",19,-1,1,"100983"
20,"spotify:track:1wtOxkiel43cVs0Yux5Q4h","Taylor Swift, Lana Del Rey","Snow On The Beach (feat. Lana Del Rey)","Taylor Swift",20,-1,1,"100323"
21,"spotify:track:2CilsBtWk8gwrTAYUmO7Xt","Manuel, VALMAR","Hajnalokig","Gold Record Music Kft.",8,16,6,"99506"
22,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,20,12,"98211"
23,"spotify:track:6QYjKsbB4QVVAQ4E28PBjy","DESH","Kukásautó","Supermanagement",1,33,41,"94516"
24,"spotify:track:5jQI2r1RdgtuT8S3iG8zFC","Taylor Swift","Lavender Haze","Taylor Swift",24,-1,1,"92313"
25,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",25,49,2,"92311"
26,"spotify:track:6w9aIT3TyqClXIcKyw6W1a","KKevin, Bruno X Spacc","Topshit","KKEVIN",26,-1,1,"92023"
27,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You - Bonus Track","Atlantic Records",18,18,3,"89981"
28,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",21,21,14,"85701"
29,"spotify:track:38U5WKJpBQncqAss18dLrO","Azahriah, DESH","Habibi","Supermanagement",7,24,23,"84256"
30,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,22,30,"82318"
31,"spotify:track:3eX0NZfLtGzoLUxPNvRfqm","Taylor Swift","Maroon","Taylor Swift",31,-1,1,"82172"
32,"spotify:track:7A9EcBrwTG6bwswUy7beWW","Beton.Hofi, Hundred Sins","PLAYBÁNIA","Universal Music Kft. Hungary",10,23,8,"81515"
33,"spotify:track:0faYxc8g09uniud0ToGDRb","ByeAlex és a Slepp, T. Danny","voltmárkicsi","Gold Record Music Kft.",5,26,21,"81373"
34,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",16,25,90,"80272"
35,"spotify:track:4D7BCuvgdJlYvlX5WlN54t","Taylor Swift","You're On Your Own, Kid","Taylor Swift",35,-1,1,"80186"
36,"spotify:track:3rWDp9tBPQR9z6U5YyRSK4","Taylor Swift","Midnight Rain","Taylor Swift",36,-1,1,"79922"
37,"spotify:track:1PLekMr5mC9sf0n37TWv5G","Pogány Induló","Gettó csirke","ASAN Budapest",26,27,17,"79097"
38,"spotify:track:6DPh0sUSj2Ml4CL3iJJSn1","Curtis","Pezsgő Kaviár Kurvák","Magneoton",19,30,16,"78970"
39,"spotify:track:2ECeeSi1ImwowkGOdAVI6w","VALMAR, Szikora Róbert","Úristen","VLMR MUSIC",1,31,30,"78530"
40,"spotify:track:5hrqYOAOfilrvKT5Et0agg","Bruno X Spacc","VAKMELEG","Bruno X Spacc",3,29,13,"77773"
41,"spotify:track:1xwAWUI6Dj0WGC3KiUPN0O","Taylor Swift","Vigilante Shit","Taylor Swift",41,-1,1,"75247"
42,"spotify:track:7i2VQnO1s9hlLZyDBkMBsE","T. Danny, Manuel","Yoga","T. Danny",2,34,19,"73997"
43,"spotify:track:1IkEE9PQVeQ563gWfJ4moA","Beton.Hofi, DOÓR","POP","Universal Music Kft. Hungary",14,28,8,"73081"
44,"spotify:track:7KokYm8cMIXCsGVmUvKtqf","Taylor Swift","Karma","Taylor Swift",44,-1,1,"72749"
45,"spotify:track:5T7eEaieasnflXh6iPLlrK","Azahriah","téveszmék","Supermanagement",5,36,12,"71877"
46,"spotify:track:1K17dNOOtcoC1gLcAbccPp","Azahriah, DESH","Tisztán iszom","Supermanagement",4,41,23,"71827"
47,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",10,32,14,"70392"
48,"spotify:track:1b0xEPOnt9B9EmFUUDsmPj","Manuel","Balenciaga","Gold Record Music Kft.",4,40,21,"70126"
49,"spotify:track:0qYWBLuP1HyzJv8WNsochH","Azahriah","Okari","Supermanagement",1,37,23,"69381"
50,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",46,46,12,"68819"
51,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",37,45,110,"68285"
52,"spotify:track:31876LYPTkqUlFWQAEBxd6","Beton.Hofi","DOHÁNYBOLT","Universal Music Kft. Hungary",17,39,23,"67595"
53,"spotify:track:3sUOONjFxjepoSXvKYrz5E","Dzsúdló, Lil Frakk","Lej","Supermanagement",10,38,150,"67494"
54,"spotify:track:3qoftcUZaUOncvIYjFSPdE","Taylor Swift","Bejeweled","Taylor Swift",54,-1,1,"67293"
55,"spotify:track:0heeNYlwOGuUSe7TgUD27B","Taylor Swift","Question...?","Taylor Swift",55,-1,1,"65656"
56,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",2,43,95,"65540"
57,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",34,44,27,"65434"
58,"spotify:track:6ofxXXTKk1UyRj9YkkWh3u","BSW, Tankcsapda","BAZ+ - Túl vagyok rajtad","BSW",1,48,22,"64529"
59,"spotify:track:6zJejIfVYLgjud3lTk4DLB","Rosa Linn","SNAP","Columbia",36,47,16,"64087"
60,"spotify:track:3nzRezE1vGyOlXltk09jCw","DESH","Drill","Supermanagement",38,114,10,"63533"
61,"spotify:track:02CdOh37OAq88RNK1WL8TD","Beton.Hofi, Lil Frakk, Krúbi","OFFWHITE","Universal Music Kft. Hungary",50,53,71,"62319"
62,"spotify:track:7lemjnVRAqQtqqLdSqCKqM","Azahriah, DESH","Mind1","Supermanagement",1,54,74,"61455"
63,"spotify:track:0WiQVffKlsnClBBKZ1K3Zj","Dzsúdló","Ha eddig nem kellettem","Supermanagement",13,42,9,"61445"
64,"spotify:track:5WthbIy7Qp7HmGYGRCZ43z","Manuel","Zombi","Gold Record Music Kft.",1,50,38,"60897"
65,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",3,51,64,"60433"
66,"spotify:track:1Ame8XTX6QHY0l0ahqUhgv","Måneskin","THE LONELIEST","Epic",35,35,3,"58699"
67,"spotify:track:4QwbxaTZ6E6dfgHArKHzMb","KKevin","Fekete Bárány","KKEVIN",9,64,12,"58017"
68,"spotify:track:7GuOjfD2btfoHsZMVy261f","Beton.Hofi, gyuris, Beatrick","HOLNAP","Universal Music Kft. Hungary",11,52,8,"57391"
69,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",56,57,21,"57226"
70,"spotify:track:29MOrJUChg9gigKjgMMGEP","Bruno X Spacc","Hátmasszázs","Young and Loud",17,61,47,"56612"
71,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",6,58,51,"56460"
72,"spotify:track:7FmYn9e7KHMXcxqGSj9LjH","Taylor Swift","Mastermind","Taylor Swift",72,-1,1,"55195"
73,"spotify:track:2iikrNErUXVZ9dgWzNHGsQ","Dzsúdló","Spanom","Supermanagement",39,56,94,"54613"
74,"spotify:track:63p0noYOc50p5KRUfJyukt","VALMAR, Manuel","Éget a nap","VLMR MUSIC",5,67,74,"53875"
75,"spotify:track:5o5F8K2f2J258y3ZpfU5Ii","Dzsúdló","Ha meghalok","Supermanagement",3,55,28,"53829"
76,"spotify:track:0cUfErGDquYKSOJ6q15Vul","BSW","Mióta elhagytál - Nem vagyok álmos","BSW",1,73,45,"53558"
77,"spotify:track:2UB8LkhAtBgL9cCxKY2qwi","Carson Coma","Immunissá válunk","Gold Record Music Kft.",6,62,34,"53462"
78,"spotify:track:5i2ApkDA9lwZOkHrXpACof","Beton.Hofi, Hundred Sins","HARD RESET","Universal Music Kft. Hungary",58,69,14,"53036"
79,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",72,72,13,"52903"
80,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",1,70,52,"52167"
81,"spotify:track:0A1JLUlkZkp2EFrosoNQi0","Taylor Swift","Labyrinth","Taylor Swift",81,-1,1,"52118"
82,"spotify:track:6lA6j2feoBOyBkDRbE6MtB","Analog Balaton","Féreg","Analog Balaton",82,-1,1,"51759"
83,"spotify:track:4f1ZqRQsjJq06CHmpvju2p","Young Fly, DESH","24 karát","Supermanagement",26,76,34,"51730"
84,"spotify:track:6YW9qgEJrkr3eGXYcZ8uXC","Manuel, Mxrci","Terapeuta","Gold Record Music Kft.",7,66,21,"51407"
85,"spotify:track:5FW58MYtSU6mFxp88eOHI8","DESH","Malibu","Supermanagement",85,-1,1,"51223"
86,"spotify:track:5yrNes1JBTpzkbMOFTDNwF","ByeAlex és a Slepp","1év","Gold Record Music Kft.",26,59,9,"51158"
87,"spotify:track:3W0Nlg1cO7ZY56vye5VV8E","BERRY, T. Danny","Vámpír","BERRY",87,-1,1,"50494"
88,"spotify:track:0wavGRldH0AWyu2zvTz8zb","Taylor Swift","Sweet Nothing","Taylor Swift",88,-1,1,"49622"
89,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",33,65,5,"48355"
90,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",46,86,225,"48090"
91,"spotify:track:2WyYMndo3CFcDCALxyDPOd","ekhoe, ibbigang, Szalai","Charmy","IBBI ACADEMY",72,74,9,"47221"
92,"spotify:track:6qB0nU65hGzAVXx6zqePfO","BSW, Manuel","Ne haragudj rám...","BSW",9,77,10,"46881"
93,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",4,78,63,"46829"
94,"spotify:track:2N5HRQukBtxrzKHdwFAKkR","Atka, ekhoe, Nasiimov","Studioba Öltönyben","IBBI ACADEMY",74,75,21,"46194"
95,"spotify:track:0A01SG58NY4LxLeQQmTsuv","Dzsúdló","Virágok","Supermanagement",29,71,39,"45739"
96,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",82,82,13,"45478"
97,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",8,81,48,"44944"
98,"spotify:track:1dgiE7iJxB1KibWdlURUfz","T. Danny","WOAH","T. Danny",3,83,27,"44581"
99,"spotify:track:2uD4Fw5DjWGMffAs7RWSmd","4s Street","Mesélek a bornak","Mistral Music",75,126,14,"44032"
100,"spotify:track:4xwpG4QG6r6utBRFUlbYVU","Analog Balaton, Superflake, Szendrői Csaba","Pupilla","Analog Balaton",100,-1,1,"43515"
101,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",64,110,111,"43364"
102,"spotify:track:1iRwcHRaEGQdkZDyVsQM1h","Manuel, Marics Peti","Fiatal és őrült","Gold Record Music Kft.",10,87,21,"43048"
103,"spotify:track:1FlCC0MovzszzvUi8lUmF3","Pogány Induló","Gyönyör","ASAN Budapest",27,79,8,"43023"
104,"spotify:track:2RvZC77XsiE9x434T6o1S2","Tóth Andi","Néztek","TóthAndi Music",14,90,66,"42892"
105,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",69,105,84,"42816"
106,"spotify:track:5bSRJo4Ox8mlk0JoOu5l7N","Azahriah","rút","Supermanagement",9,91,12,"41915"
107,"spotify:track:3Mls3f2j9xGRqRRsoKA0Ef","Azahriah, DESH","Felednéd","Supermanagement",6,96,23,"41848"
108,"spotify:track:0YrojVR0LLrXAQQu8o6GuE","Dzsúdló","Pont én","Supermanagement",38,89,14,"41762"
109,"spotify:track:2dVc8oVlMldEWUIY4kMs6B","Beton.Hofi","GUY RITCHIE","Universal Music Kft. Hungary",22,85,8,"41575"
110,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",81,84,5,"41449"
111,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",111,-1,1,"41241"
112,"spotify:track:7iH7aaTtLCZ9OdFkGAv7MB","BSW","Egyedül - Megb*sztam ezt a kis gádzsit","BSW",2,108,36,"40780"
113,"spotify:track:1twe8VH56PYRazRTKNk089","Konyha","Százszor Visszajátszott - Radio Edit","MMM Records",82,101,50,"40610"
114,"spotify:track:6WQEKiTWe0n15DdcPg8wab","Halott Pénz, Oláh Heléna","Szétszeretlek","Halott Pénz",65,102,4,"40550"
115,"spotify:track:2aWeyLCeCpburBwF0uI7Ls","Analog Balaton, 6363","Csússz le","Analog Balaton",115,-1,1,"40525"
116,"spotify:track:2pMFjs9Dy1HurczEZ9YwNI","ekhoe","1755","473 Studio",92,92,6,"40413"
117,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",9,99,63,"40297"
118,"spotify:track:3Xourl4xRz7cfHMznl0PlR","ByeAlex és a Slepp, Manuel","Rossz esték","Gold Record Music Kft.",1,94,49,"40246"
119,"spotify:track:2hIEG1Sty1qfe7jnzhVg0R","DESH","Áthívhatsz","Supermanagement",119,-1,1,"39721"
120,"spotify:track:10xV5l9nhLvFpR8mqzs0bL","Marshmello, Khalid","Numb","Joytime Collective/RCA Records",100,103,20,"39702"
121,"spotify:track:3Z7CaxQkqbIs1rewKi6v4W","Tiësto, Charli xcx","Hot In It (feat. Charli XCX)","Atlantic Records",50,93,17,"39481"
122,"spotify:track:0yAq0ErFNcgzTMpjXQNu4J","DESH","Adieu","Supermanagement",38,-1,4,"39346"
123,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,104,68,"39034"
124,"spotify:track:74loibzxXRL875X20kenvk","Lil Yachty","Poland","Quality Control Music/Motown Records",60,60,2,"38793"
125,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",107,115,7,"38787"
126,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",100,100,14,"38466"
127,"spotify:track:1zoULyy3P5grr7iRLKKmCm","ByeAlex és a Slepp","Ájkosz","Gold Record Music Kft.",2,106,44,"38360"
128,"spotify:track:6QIOhjNAlYIHPNrfpJcY43","gyuris","poligamy","On The Low Inc.",51,123,7,"38344"
129,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",76,95,11,"38297"
130,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",102,127,7,"38214"
131,"spotify:track:6ex1Pz3pntgy4NPtxHXN2V","Ed Sheeran","Bad Habits","Atlantic Records UK",1,112,70,"37712"
132,"spotify:track:1emrgjNixliNDAe1FhhsTf","Beton.Hofi, Glsch","FÁRADT","Universal Music Kft. Hungary",21,98,8,"37576"
133,"spotify:track:1tX5B5vfdkoIqwImYGOcc5","Follow The Flow","Tőlem ne!","Supermanagement",89,-1,9,"37396"
134,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",34,88,6,"37393"
135,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",56,109,11,"36822"
136,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",117,119,10,"36470"
137,"spotify:track:017rg2t7Non5uF7AiNQpRK","Nemes","Káosz","Nemes 96",125,150,6,"36359"
138,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",67,131,39,"36269"
139,"spotify:track:5mPzhY3Oqb4zQSA00O1FYM","Beton.Hofi, Realisztik, Miller David, GERENDĀS","TOM HANKS","Universal Music Kft. Hungary",25,97,8,"36147"
140,"spotify:track:2PHgjJwswIHOhXexoizfT0","ByeAlex és a Slepp, Hiro","Hullik","Gold Record Music Kft.",5,117,67,"36018"
141,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",80,80,3,"35851"
142,"spotify:track:1WCEAGGRD066z2Q89ObXTq","David Guetta, Becky Hill, Ella Henderson","Crazy What Love Can Do","Parlophone UK",87,124,27,"35775"
143,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",78,116,190,"35689"
144,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,128,152,"35512"
145,"spotify:track:5FkJHVudUByVjanCqFXRql","Mr.Kitty","After Dark","Juggernaut Music Group",102,133,29,"35504"
146,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",7,120,59,"35490"
147,"spotify:track:7kpbpRnTHMwuSORe4iyG07","György Korda","Reptér","Hungaroton",23,118,14,"35474"
148,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",32,134,24,"35440"
149,"spotify:track:7IwSNtKoubNDaFlq2wSnuy","Pogány Induló","Zártosztály","ASAN Budapest",97,113,10,"35414"
150,"spotify:track:4QVAQwgq6JB7DNk1MG8EAG","Azahriah, DESH","Drogba","Supermanagement",11,125,23,"35310"
151,"spotify:track:2Jkt3ShrZQPNTRx5ygp3JF","Halott Pénz, Dzsúdló","Mielőtt megismertelek","Author's Edition",39,135,17,"34869"
152,"spotify:track:5FVd6KXrgO9B3JPmC8OPst","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",64,145,100,"34702"
153,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",21,121,20,"34403"
154,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",12,129,29,"34335"
155,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",6,107,22,"34082"
156,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",2,191,70,"34017"
157,"spotify:track:0hKBikAGfOeE68elTOkRta","ByeAlex és a Slepp","Vodka","Gold Record Music Kft.",75,111,8,"33998"
158,"spotify:track:4diIWjUcnkbftplgqy4WPP","LMEN PRALA, KKevin","BOMBA-BOMBA","LMEN PRALA",158,-1,1,"33872"
159,"spotify:track:3ANOQpQLmv4xAyxLSOk9HC","Kolg8eight","2021","6000 RECORDS",2,136,35,"33654"
160,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",130,130,4,"33365"
161,"spotify:track:6XO8RlYuJCiI0v3IA48FeJ","Marshmello, Juice WRLD","Bye Bye","Joytime Collective/Grade A Productions/Interscope Records",68,68,2,"33300"
162,"spotify:track:62PcQw5WFsENhAxufi3slu","Carson Coma","Körforgalom","Gold Record Music Kft.",63,63,3,"33258"
163,"spotify:track:3YptasfPJ3b7sPPg9Lo5KY","ekhoe","Osztálykép","IBBI ACADEMY",122,122,3,"33221"
164,"spotify:track:086myS9r57YsLbJpU0TgK9","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",102,162,52,"33188"
