rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1E2flGJxXQNeBLRqQXiAsK","DESH, Young Fly, Azahriah, Lord Panamo","Rampapapam","Supermanagement",1,1,6,"412725"
2,"spotify:track:2IetMd5ZFurl1sjSAqhq2O","Azahriah, DESH","ceremónia","Supermanagement",2,62,2,"378956"
3,"spotify:track:1tCIXEBHBFHO1x3M07z3xy","DESH, Young Fly","Pakisztáni/popo","Supermanagement",2,2,6,"353537"
4,"spotify:track:000n6Lx4yqUAslF1x3JeFY","Azahriah, DESH, Young Fly, Lord Panamo, Copy Con","béke","Supermanagement",4,78,2,"334842"
5,"spotify:track:1VPU7SKdABCb3gNCNjMFIZ","Azahriah, DESH","lost tiki","Supermanagement",5,85,2,"333659"
6,"spotify:track:6eaaIxWaso3ooRdPDS5PuN","DESH, Young Fly, KKevin","Rollin'","Supermanagement",1,3,8,"308397"
7,"spotify:track:6bmTNiH8blviXxFDVoAuL7","Azahriah, DESH","vicc","Supermanagement",7,74,2,"304712"
8,"spotify:track:7xdiiqtQPUXrKcd6BoFyYd","Azahriah, DESH","bulbaba","Supermanagement",8,89,2,"284770"
9,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,4,18,"280113"
10,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,5,28,"250145"
11,"spotify:track:0NECD9bmlKlhxuZHQ5sq7J","Bruno X Spacc","Ördög Nórika","Bruno X Spacc",5,6,5,"224165"
12,"spotify:track:2IGMVunIBsBLtEQyoI1Mu7","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",7,7,4,"216621"
13,"spotify:track:1U2IOLDqC5iST9gcUcGs6W","Dzsúdló","KERINGŐ","Supermanagement",13,16,2,"182699"
14,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,11,54,"178804"
15,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,8,56,"175647"
16,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,9,56,"174574"
17,"spotify:track:5SDMdbd64hSpeg1OTCUy7L","DESH, Young Fly, Azahriah","Walkin a street","Supermanagement",5,13,6,"160183"
18,"spotify:track:3DTF2AIcHMwZ1q1gz9zspi","Azahriah","szosziazi","Supermanagement",1,10,26,"159161"
19,"spotify:track:3UlXaigjBM3sHyOpDbh1RI","Azahriah","casa de papel","Supermanagement",4,12,18,"155961"
20,"spotify:track:1lfErXcHIp6Ail8bFuONMF","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,17,27,"146696"
21,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,14,67,"143304"
22,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",13,15,14,"136885"
