rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,1,11,"425364"
2,"spotify:track:3DTF2AIcHMwZ1q1gz9zspi","Azahriah","szosziazi","Supermanagement",1,2,9,"382335"
3,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",3,-1,1,"253875"
4,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,3,3,"220669"
5,"spotify:track:3UlXaigjBM3sHyOpDbh1RI","Azahriah","casa de papel","Supermanagement",5,-1,1,"216119"
6,"spotify:track:7AQgdMSlaJCU1J75INPyK1","Azahriah","delirium","Supermanagement",6,-1,1,"210031"
7,"spotify:track:3viRS8dmqrg2j71qisdECB","Azahriah","kaotikus egy ház!","Supermanagement",7,-1,1,"197101"
8,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,6,39,"193926"
9,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,5,37,"193472"
10,"spotify:track:1Qzkw4QaTXbVd1TmDzSNOv","Azahriah","gát","Supermanagement",10,-1,1,"193048"
11,"spotify:track:4BHHsydPdymvTW0cmasgAR","Azahriah, Queen Omega","four moods 2","Supermanagement",11,-1,1,"190562"
12,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",2,7,28,"185669"
13,"spotify:track:5kRKviUY95Ra2asUeqsGBX","Follow The Flow","Szélcsend","Supermanagement",3,4,6,"165247"
14,"spotify:track:1Y9crZGy8iOyCPxFBPfMDP","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,13,10,"157297"
15,"spotify:track:4MKnUrPgpE61RbKriwQLBf","Azahriah","hessdalen","Supermanagement",15,-1,1,"143744"
16,"spotify:track:24FcipgSN2fLdcEZ1zKQYX","Azahriah","depicentrum - outro","Supermanagement",16,-1,1,"142515"
17,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,10,50,"141010"
18,"spotify:track:38qhsm0c4QVk6BMhtvZFWv","ByeAlex és a Slepp","Csokko","Gold Record Music Kft.",11,11,2,"139577"
19,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,16,39,"136686"
20,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,9,16,"136301"
21,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,15,39,"130560"
22,"spotify:track:7GwnJvYPqVmbRdakEMwoFw","Azahriah","3korty - LIVE","Supermanagement",14,14,5,"119618"
23,"spotify:track:1jI95q1ZSLZuVNdOMwaoUL","KKevin, L.L. Junior","Csavargó","KKEVIN",2,18,15,"118590"
