rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0nI4wU2023g1mFho21Vddr","Manuel","Tiara","Gold Record Music Kft.",1,14,2,"500293"
2,"spotify:track:5doAzQzWfbAWMvh2eXxvdf","KKevin","RÓLAD SZÓL","KKEVIN",2,-1,1,"305140"
3,"spotify:track:2zIijzos3rNY6DkvX2ZYDX","Pogány Induló","Úgy Hiszem","ASAN Budapest",1,2,4,"278938"
4,"spotify:track:4iLTcaEz2yfnUDkO5XTe3B","Azahriah","mariana.árok","Supermanagement",1,1,3,"228628"
5,"spotify:track:1zWdoNRmxhBaAJiJI2SI7j","Pogány Induló","Mámor","ASAN Budapest",2,4,4,"216863"
6,"spotify:track:13EtEH0X61xnyEChVmeb2Q","Pogány Induló, Parno Graszt","Székelykapu","ASAN Budapest",3,3,4,"213751"
7,"spotify:track:3U5JVgI2x4rDyHGObzJfNf","Natasha Bedingfield","Unwritten","Sony Music CG",3,7,7,"186435"
8,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,6,54,"183054"
9,"spotify:track:1E2flGJxXQNeBLRqQXiAsK","DESH, Young Fly, Azahriah, Lord Panamo","Rampapapam","Supermanagement",1,5,32,"182611"
10,"spotify:track:6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",10,13,6,"179809"
11,"spotify:track:3w0w2T288dec0mgeZZqoNN","¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti","CARNIVAL","Ye",11,17,3,"167440"
12,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,10,44,"164118"
13,"spotify:track:4Q6pUe0KTMlqRoxJpXCytk","Pogány Induló","Gengetek ellen","ASAN Budapest",2,9,8,"159568"
14,"spotify:track:6S8A2hIs3iqFnn3ZdQGg68","Pogány Induló","Kitartást","ASAN Budapest",3,8,6,"157247"
15,"spotify:track:7BHYrsEYySLRs6PcZvvFEm","T. Danny, Young Fly","No Woman No Cry","T. Danny",1,11,10,"149452"
16,"spotify:track:3bccJlU6zh1SZ79jvduQ06","Pogány Induló, ekhoe","15","ASAN Budapest",6,12,4,"145999"
17,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",4,16,24,"145243"
18,"spotify:track:7kIn3HrqM432chtEydQgMb","Tomi, VALMAR","Valencia","Szatmári Tamás",1,18,23,"139754"
19,"spotify:track:1BXp9PwKtW5AKD0QDdaPSw","DESH","Osztriga","Supermanagement",2,20,16,"124172"
20,"spotify:track:15EdGSZSF1egiaBuqMqTZd","Pogány Induló, VZS, Hibrid","Zárka","ASAN Budapest",9,19,4,"119627"
21,"spotify:track:70EqnZ68XyFO16FkSEidUJ","HENN","SANDELA","Bedlam Records",21,30,6,"118321"
22,"spotify:track:52eIcoLUM25zbQupAZYoFh","21 Savage","redrum","Slaughter Gang, LLC/Epic Records",8,24,7,"118124"
23,"spotify:track:2IetMd5ZFurl1sjSAqhq2O","Azahriah, DESH","ceremónia","Supermanagement",2,21,28,"118094"
24,"spotify:track:1tCIXEBHBFHO1x3M07z3xy","DESH, Young Fly","Pakisztáni/popo","Supermanagement",1,26,32,"115907"
25,"spotify:track:6Qb7YsAqH4wWFUMbGsCpap","Dua Lipa","Training Season","Warner Records",15,15,2,"115290"
26,"spotify:track:2KViM7OZzQU9mLWxJxHJWG","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,28,53,"112779"
27,"spotify:track:6DWhDivRPga2RL1A75heOa","Beton.Hofi, Hundred Sins, laurie., Dom Beats","HOLNAP MEGÁLLNAK AZ ÓRÁK","Banana Records",5,22,4,"110765"
28,"spotify:track:2ZpLz23RdZWWIFqeLZI6No","Manuel","AURA","Gold Record Music Kft.",9,32,9,"108815"
29,"spotify:track:6xtrxNn56pSi1qvYXMUapg","Pogány Induló, Ótvar Pestis","J11","ASAN Budapest",11,23,4,"107545"
30,"spotify:track:1VPU7SKdABCb3gNCNjMFIZ","Azahriah, DESH","lost tiki","Supermanagement",5,25,28,"106367"
31,"spotify:track:4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini","Warner Records",16,29,15,"106170"
32,"spotify:track:4VXiDjCRkKHvXFhSX7OEri","Bruno X Spacc, KÚTVÖLGYI SÁRA","Loca","Bruno X Spacc",3,31,9,"105578"
33,"spotify:track:7p4td8M7s55OQvr7kyLC0Y","T. Danny","Viszlát","T. Danny",27,27,2,"100893"
34,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,37,80,"97822"
35,"spotify:track:7GUhiAHLoVy1V8ucQuZ3CB","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna)","Universal Republic Records",10,40,39,"97173"
36,"spotify:track:7lemjnVRAqQtqqLdSqCKqM","Azahriah, DESH","Mind1","Supermanagement",1,36,144,"96603"
37,"spotify:track:156AeYPPIRgeYJWmC3JUbO","DESH","Apály","Supermanagement",19,34,12,"96460"
38,"spotify:track:1Qzkw4QaTXbVd1TmDzSNOv","Azahriah","gát","Supermanagement",6,33,44,"95219"
39,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",39,127,2,"94569"
40,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",40,48,8,"93638"
41,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",41,67,8,"93606"
42,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",22,43,30,"92317"
43,"spotify:track:0NECD9bmlKlhxuZHQ5sq7J","Bruno X Spacc","Ördög Nórika","Bruno X Spacc",5,39,31,"92235"
44,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,38,82,"91318"
45,"spotify:track:4fzbwV7qglR3mPit64hXse","L.L. Junior, KKevin, Rytmus, Érdi Baba","Cigány-ügy","L.L. Junior",11,46,15,"90526"
46,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,41,82,"89216"
47,"spotify:track:3kSSX7BGVHRjhsTziPJpr9","Pogány Induló","SKIT","ASAN Budapest",16,35,4,"88392"
48,"spotify:track:5pYNDOTIoZZ5ab77vb8EO3","Azahriah, DESH","Rét","Supermanagement",30,44,47,"87726"
49,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",10,53,26,"85186"
50,"spotify:track:6eaaIxWaso3ooRdPDS5PuN","DESH, Young Fly, KKevin","Rollin'","Supermanagement",1,54,34,"84387"
51,"spotify:track:7guuxhxRSe7SDCYIkxodUx","4s Street","Mesélek a bornak","Mistral Music",25,49,80,"83772"
52,"spotify:track:3DTF2AIcHMwZ1q1gz9zspi","Azahriah","szosziazi","Supermanagement",1,42,52,"83640"
53,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",15,47,27,"83601"
54,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",31,52,28,"83595"
55,"spotify:track:3UlXaigjBM3sHyOpDbh1RI","Azahriah","casa de papel","Supermanagement",4,45,44,"82387"
56,"spotify:track:69phA1R4gmQsBFRQ3INW8C","Rich Amiri","ONE CALL","Internet Money Records / 10K Projects",51,51,6,"81308"
57,"spotify:track:1VNWdmXSbaNrnWod10WIL0","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","Universal Republic Records",39,61,16,"79513"
58,"spotify:track:3wQlR2WBPLoKAN6uZgRx54","LMEN PRALA","MENTALITAT","LMEN PRALA",16,65,24,"75744"
59,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,62,46,"75724"
60,"spotify:track:4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me","Generation Now/Atlantic",21,58,16,"75229"
61,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,57,93,"75065"
