rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,1,18,"227262"
2,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",2,75,2,"169910"
3,"spotify:track:1sHYkBHNssZ4KYY8m30tXz","Manuel","Ketten","Gold Record Music Kft.",3,14,2,"159008"
4,"spotify:track:4pM0ZrNCyFwXrQ8nPfb6v1","Manuel","Messziről jöttem","Gold Record Music Kft.",3,7,7,"114743"
5,"spotify:track:6Rtnef1MG3uILFVv4NPcZf","Manuel","Mint egy filmben","Gold Record Music Kft.",5,-1,1,"97946"
6,"spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","Dua Lipa","Don't Start Now","Warner Records",2,2,3,"90556"
7,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,3,34,"90522"
8,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",6,11,9,"80226"
9,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",2,9,12,"76030"
10,"spotify:track:1HfMVBKM75vxSfsQ5VefZ5","Selena Gomez","Lose You To Love Me","Interscope Records",2,4,5,"75127"
11,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,6,22,"74889"
12,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",12,15,3,"71761"
13,"spotify:track:0GsltzHgCGCiQvskZggDDj","Bagossy Brothers Company","Olyan Ő","Prime Events Management",3,8,44,"71687"
14,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack/Epic",2,10,7,"71624"
15,"spotify:track:109d9suJG3YknmHaV7oFDD","ByeAlex és a Slepp","Lombok","Gold Record Music Kft.",5,5,2,"66823"
16,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",9,12,45,"64661"
17,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",10,13,12,"61056"
18,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",14,16,11,"57335"
19,"spotify:track:1iQDltZqI7BXnHrFy4Qo1k","SHAED, ZAYN","Trampoline (with ZAYN)","Photo Finish Records",13,17,8,"55265"
20,"spotify:track:70eFcWOvlMObDhURTqT4Fv","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",2,18,21,"52426"
21,"spotify:track:2plLJpUcYPFrl1sW2pMG63","Harry Styles","Lights Up","Columbia",7,30,6,"50947"
22,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",19,19,6,"50407"
23,"spotify:track:7LzouaWGFCy4tkXDOOnEyM","Camila Cabello","Liar","Syco Music/Epic",15,20,11,"47647"
24,"spotify:track:4vUmTMuQqjdnvlZmAH61Qk","Ed Sheeran, Camila Cabello, Cardi B","South of the Border (feat. Camila Cabello & Cardi B)","Atlantic Records UK",10,22,19,"45852"
25,"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",1,21,28,"44578"
26,"spotify:track:51Fjme0JiitpyXKuyQiCDo","Y2K, bbno$","Lalala","Columbia",6,27,21,"42819"
27,"spotify:track:1e9oZCCiX42nJl0AcqriVo","Harry Styles","Watermelon Sugar","Columbia",27,-1,1,"42616"
28,"spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y","Sam Smith","How Do You Sleep?","Capitol",11,23,18,"42467"
29,"spotify:track:7CZyCXKG6d5ALeq41sLzbw","Post Malone, Ozzy Osbourne, Travis Scott","Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Republic Records",5,26,11,"40280"
30,"spotify:track:4gY9fdFTRmdyXKTmxRa4oI","BSW","Yaay","Szerzői kiadás",4,31,30,"39743"
31,"spotify:track:1YO5hgAhxTRErZKKWyrMnu","Follow The Flow","Nem tudja senki","Supermanagement",6,33,83,"39249"
32,"spotify:track:4yI3HpbSFSgFZtJP2kDe5m","Selena Gomez","Look At Her Now","Interscope Records",11,25,4,"38652"
33,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Virgin",10,32,31,"38458"
34,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",18,36,83,"37757"
35,"spotify:track:63VyEdzMM3w4ZQ1WtARa2S","The Chainsmokers, ILLENIUM, Lennon Stella","Takeaway","Disruptor Records/Columbia",8,24,17,"37637"
36,"spotify:track:0mjAU3yKR1QnXnHtjGJqTM","OneRepublic","Rescue Me","Mosley Music/Interscope Records",9,34,27,"37337"
37,"spotify:track:3i9UVldZOE0aD0JnyfAZZ0","Taylor Swift, Shawn Mendes","Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",37,-1,1,"36084"
38,"spotify:track:2QpGZOhTCHHiKmpSO9FW4h","Kanye West","Follow God","Getting Out Our Dreams II / Def Jam Recordings",9,29,4,"35928"
39,"spotify:track:5C0ivQMxes2lWuOANhvVAm","True Damage, Becky G, Keke Palmer, JEON SOYEON, Duckwrth, Thutmose, League of Legends","GIANTS","Riot Games",39,50,2,"35705"
40,"spotify:track:7jzldCBnJjpJM3epzJ85KE","Marshmello, YUNGBLUD, blackbear","Tongue Tied (with YUNGBLUD & blackbear)","Marshmello ""Tongue Tied"" ft Yungblud & blackbear",40,-1,1,"35649"
41,"spotify:track:2YpeDb67231RjR0MgVLzsG","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",2,35,33,"35585"
42,"spotify:track:43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over","Darkroom/Interscope Records",12,39,57,"35312"
43,"spotify:track:14b5S9m1tvXKEiSWAdw62r","Follow The Flow","Maradok távol","Supermanagement",7,41,63,"35274"
44,"spotify:track:07Oz5StQ7GRoygNLaXs2pd","Lizzo, Ariana Grande","Good as Hell (feat. Ariana Grande) - Remix","Nice Life/Atlantic",31,43,4,"34809"
45,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,38,62,"34684"
46,"spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","Juice WRLD, YoungBoy Never Broke Again","Bandit (with YoungBoy Never Broke Again)","Grade A Productions/Interscope Records",24,28,7,"34543"
47,"spotify:track:5pZDYdwuEWlCT2Rs7mNyvW","Halott Pénz","Amikor Feladnád","Halott Pénz",6,42,33,"34052"
48,"spotify:track:4yaocgESiM55W0q8I8545J","Bagossy Brothers Company","Valahol Itt","Prime Events Management",29,37,28,"33400"
49,"spotify:track:6osaMSJh9NguagEDQcZaKx","DJ Snake, J Balvin, Tyga","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake Music Productions Limited",6,44,23,"33033"
50,"spotify:track:6kls8cSlUyHW2BUOkDJIZE","Ellie Goulding, Juice WRLD","Hate Me (with Juice WRLD)","Polydor Records",28,40,17,"32803"
51,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",51,55,4,"30895"
52,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",1,51,60,"30802"
53,"spotify:track:26wLOs3ZuHJa2Ihhx6QIE6","5 Seconds of Summer","Teeth","UMGRI Interscope",14,47,13,"30132"
54,"spotify:track:6vBdBCoOhKHiYDDOcorfNo","Post Malone, Young Thug","Goodbyes (feat. Young Thug)","Republic Records",2,45,20,"29927"
55,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",4,46,75,"29771"
56,"spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Trevor Daniel","Falling","Alamo",56,-1,1,"29665"
57,"spotify:track:6V9fHiv84WlVTg7CSnIVY2","Halsey","Graveyard","Capitol Records",23,49,10,"29130"
58,"spotify:track:3M9Apu4OZfylLTFKvgEtKa","Tiësto, Jonas Blue, Rita Ora","Ritual","Universal Music, a division of Universal International Music BV",23,58,25,"28560"
59,"spotify:track:5kIT2DgxvQy8N0vbyws0Cm","Follow The Flow","Anyám mondta","Supermanagement",11,53,52,"28478"
60,"spotify:track:5WHTFyqSii0lmT9R21abT8","Mabel","Don't Call Me Up","Polydor Records",5,48,42,"28215"
61,"spotify:track:3GRSqlALWISqLeNncZMbpX","Lauv, LANY","Mean It","Lauv",61,-1,1,"26803"
62,"spotify:track:6oJ6le65B3SEqPwMRNXWjY","Kygo, Whitney Houston","Higher Love","Kygo/RCA Records",15,59,21,"26639"
63,"spotify:track:6bsERSsjVL4Cpt0e2t77Vx","Majka, Curtis, Király Viktor","Füttyös","Magneoton",2,63,69,"26591"
64,"spotify:track:0c7K73roy6RW4ebDkf4yGh","24kGoldn","VALENTINO","Records/Columbia",33,54,9,"26504"
65,"spotify:track:22vgEDb5hykfaTwLuskFGD","Jonas Brothers","Sucker","Jonas Brothers Recording",1,64,38,"26244"
66,"spotify:track:2dsbdPTyFRLJzJsgv8RISq","Majka, Horváth Tamás","Meztelen","HungaroSound",13,66,47,"25375"
67,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",5,62,57,"25337"
68,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","CYB3RPVNK",18,68,24,"25052"
69,"spotify:track:1VJwtWR6z7SpZRwipI12be","Doja Cat","Candy","MAU Records",69,74,2,"24961"
70,"spotify:track:3cphb8kdsjElYR7r5icK3H","Niall Horan","Nice To Meet Ya","Capitol Records",54,65,7,"24724"
71,"spotify:track:2wrJq5XKLnmhRXHIAf9xBa","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)","Warner Music Nashville",23,61,7,"24222"
72,"spotify:track:0uUNN1nSoUx1A4fkDCWDQ7","Ava Max","So Am I","Atlantic Records",19,69,37,"23871"
73,"spotify:track:56AMYGJzxBO6p8v0wEe9de","Young Thug, Travis Scott, Gunna","Hot (Remix) [feat. Gunna and Travis Scott]","300 Entertainment/Atl",51,52,3,"23807"
74,"spotify:track:7iHHxY2NLlJRAmlAmC4ahQ","Lil Mosey, Gunna","Stuck In A Dream (feat. Gunna)","Mogul Vision/Interscope Records",56,56,4,"23498"
75,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",3,73,147,"23355"
76,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,143,17,"23193"
77,"spotify:track:18kGgBe6Huodd1J2SxYkAh","Follow The Flow","Porszem","Supermanagement",32,71,26,"23135"
78,"spotify:track:4SSnFejRGlZikf02HLewEF","Billie Eilish","bury a friend","Darkroom/Interscope Records",2,86,43,"23010"
79,"spotify:track:2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","Youngblood","Capitol",3,76,84,"22924"
80,"spotify:track:1mpD5Q8IM32I4bF6eCpU74","Khalid","Up All Night","Right Hand Music Group, LLC/RCA Records",80,-1,1,"22815"
81,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,79,44,"22476"
82,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,80,114,"22217"
83,"spotify:track:7pWK1kMgHy5lNNiIfuRbkP","Martin Garrix, Dean Lewis","Used To Love (with Dean Lewis)","Epic Amsterdam",62,70,3,"22169"
84,"spotify:track:1lOe9qE0vR9zwWQAOk6CoO","Lil Tecca","Ransom","Republic Records",7,72,23,"22133"
85,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",14,85,67,"22071"
86,"spotify:track:0OdcPdZSIuXV7caP6RfEUb","ByeAlex és a Slepp, Giaj","Anya","Gold Record Music Kft.",19,96,29,"22066"
87,"spotify:track:5qmqZ2Fh9dHhDT82afD08n","DR BRS, Fekete Vonat, Halott Pénz","Hol van az a lány","Magneoton",17,83,68,"21980"
88,"spotify:track:7AFASza1mXqntmGtbxXprO","XXXTENTACION","changes","Bad Vibes Forever, LLC",18,57,33,"21595"
89,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",1,84,73,"21541"
90,"spotify:track:2bT1PH7Cw3J9p3t7nlXCdh","Shawn Mendes","If I Can't Have You","Island Records",2,81,29,"21326"
91,"spotify:track:7sWRlDoTDX8geTR8zzr2vt","Post Malone","Hollywood's Bleeding","Republic Records",3,77,11,"21117"
92,"spotify:track:53WNXV5JIYoukfqhbdXJhL","The Untouchable","Fast Life","UNT/LGS",92,97,2,"21085"
93,"spotify:track:5PYQUBXc7NYeI1obMKSJK0","Katy Perry","Never Really Over","Capitol Records",16,88,25,"21072"
94,"spotify:track:40OMBMYRk5IQL6xCzGM0JA","Martin Garrix, Macklemore, Fall Out Boy","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Epic Amsterdam",5,87,30,"21044"
95,"spotify:track:6IRdLKIyS4p7XNiP8r6rsx","Billie Eilish","all the good girls go to hell","Darkroom/Interscope Records",6,113,21,"20924"
96,"spotify:track:5aUSEPNd3m5xliFK4pn5mU","Zedd, Kehlani","Good Thing (with Kehlani)","Interscope Records",58,78,7,"20891"
97,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Joytime Collective",3,91,66,"20397"
