rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,1,3,"383573"
2,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,2,13,"351690"
3,"spotify:track:3DTF2AIcHMwZ1q1gz9zspi","Azahriah","szosziazi","Supermanagement",1,3,11,"307357"
4,"spotify:track:3UlXaigjBM3sHyOpDbh1RI","Azahriah","casa de papel","Supermanagement",4,4,3,"266039"
5,"spotify:track:7AQgdMSlaJCU1J75INPyK1","Azahriah","delirium","Supermanagement",5,5,3,"214888"
6,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,11,5,"208618"
7,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,9,41,"193570"
8,"spotify:track:1Qzkw4QaTXbVd1TmDzSNOv","Azahriah","gát","Supermanagement",7,7,3,"187510"
9,"spotify:track:3viRS8dmqrg2j71qisdECB","Azahriah","kaotikus egy ház!","Supermanagement",6,6,3,"187166"
10,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,12,39,"183154"
11,"spotify:track:4BHHsydPdymvTW0cmasgAR","Azahriah, Queen Omega","four moods 2","Supermanagement",8,8,3,"171098"
12,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",2,13,30,"167367"
13,"spotify:track:1Y9crZGy8iOyCPxFBPfMDP","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,19,12,"158362"
14,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,16,41,"153926"
15,"spotify:track:1jI95q1ZSLZuVNdOMwaoUL","KKevin, L.L. Junior","Csavargó","KKEVIN",2,23,17,"145699"
16,"spotify:track:2WO6S8AQfpwB7QVqvaOnDP","Dzsúdló","FÜGGŐ","Supermanagement",10,10,2,"144712"
17,"spotify:track:79djK7ACKQHCrIXOZozQv0","T. Danny","Félek","T. Danny",17,-1,1,"143727"
18,"spotify:track:2FLH8pUVYNRJIEZcwLyzYy","Follow The Flow","Szélcsend","Supermanagement",3,14,8,"140978"
19,"spotify:track:2KQoXxQzVL7h4rMsmP8t5L","ekhoe","Százszorszép","On The Low Inc.",6,22,6,"137915"
20,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,24,41,"133979"
21,"spotify:track:38qhsm0c4QVk6BMhtvZFWv","ByeAlex és a Slepp","Csokko","Gold Record Music Kft.",11,18,4,"128910"
22,"spotify:track:55pp0M1iFTL6sPPLTuD4Rf","Carson Coma","FELDOBOM A KÖVET","Carson Coma",22,-1,1,"126547"
23,"spotify:track:5sybMF2Gbm98ociatHQFpT","Kain, ekhoe, Pogány Induló","Latyo és haze","Kain",10,26,18,"123951"
24,"spotify:track:2DlC1q5HjHwf4VAxDOvfPR","Dzsúdló","ROSSZLÁNY","Supermanagement",15,15,2,"121323"
25,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,21,52,"121129"
26,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,25,18,"120561"
27,"spotify:track:4MKnUrPgpE61RbKriwQLBf","Azahriah","hessdalen","Supermanagement",15,17,3,"120237"
28,"spotify:track:59wn91U7xuJ5S1zkX8HmpK","ekhoe","Smash!","On The Low Inc.",8,27,6,"113756"
29,"spotify:track:24FcipgSN2fLdcEZ1zKQYX","Azahriah","depicentrum - outro","Supermanagement",16,20,3,"109165"
30,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",3,28,38,"103801"
31,"spotify:track:3uAoUHEPlLa5pWKpOrmIxo","VALMAR","SZÍNVAK","VLMR MUSIC",12,30,29,"103367"
32,"spotify:track:5FW58MYtSU6mFxp88eOHI8","DESH","Malibu","Supermanagement",15,29,30,"100493"
33,"spotify:track:1Bx2uFBMPWHZ7ctb4XkIs4","Bruno X Spacc","Fantom","Bruno X Spacc",33,35,2,"98622"
34,"spotify:track:7cU3vDXfkH4bAemYBxuoJT","Azahriah, DESH","Miafasz","Supermanagement",2,31,52,"93036"
35,"spotify:track:4Os68ICIOhJVOPfl53TjBP","Beton.Hofi, ajsa luna, Hundred Sins, Beatrick","TISZALÖK","Universal Music Kft. Hungary",7,33,37,"92709"
36,"spotify:track:38U5WKJpBQncqAss18dLrO","Azahriah, DESH","Habibi","Supermanagement",7,34,52,"87330"
37,"spotify:track:6WBuRbov384zl6wPJ49piD","Kolg8eight, Csoky, Beton.Hofi, Pogány Induló","Rizikó","6000 RECORDS",11,37,15,"86168"
38,"spotify:track:7lemjnVRAqQtqqLdSqCKqM","Azahriah, DESH","Mind1","Supermanagement",1,38,103,"84940"
39,"spotify:track:2RXUQI9ymvyPCmD2V5Hm44","BSW, KKevin, LMEN PRALA, DESH","Kamagra Gang","BSW",24,32,4,"84226"
40,"spotify:track:1cf5u4F1zIvn9wUjhqzxm9","ekhoe","Forog a világ","On The Low Inc.",2,40,26,"83234"
41,"spotify:track:1k5srHy6QKbhOCApsBRFYu","VZS","Trónfosztó","VZSMUSIC",29,46,12,"80457"
