rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3cGzuLfzd4DpuQoV2W8AIk","Manuel","100 Hiba","Gold Record Music Kft.",1,70,2,"347654"
2,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,1,4,"343891"
3,"spotify:track:2BAmnTI9arntwH5BRP3EZx","Manuel","Idegen","Gold Record Music Kft.",3,74,2,"316358"
4,"spotify:track:30JqjpV2qLhBfewhuF3Pey","Manuel, Azahriah","Toxic","Gold Record Music Kft.",4,78,2,"311629"
5,"spotify:track:1jI95q1ZSLZuVNdOMwaoUL","KKevin, L.L. Junior","Csavargó","KKEVIN",2,2,3,"303811"
6,"spotify:track:6aINWu0V4uW9fggLqPq9xO","Manuel","Utolsó dal","Gold Record Music Kft.",6,116,2,"280846"
7,"spotify:track:7jxraJulUuGw5kRjQtB7ah","Manuel","Vigyázz","Gold Record Music Kft.",7,110,2,"276451"
8,"spotify:track:1dApWF2K4c91sOq0esaufz","Manuel","3 Nap","Gold Record Music Kft.",8,138,2,"258998"
9,"spotify:track:0gW2MaJU6dWtgrrlFzwbE5","Manuel","Popstar","Gold Record Music Kft.",2,4,7,"246989"
10,"spotify:track:6S1K0f5Pn3a2b4u4HS7z27","Manuel, T. Danny","Legnagyobb Rapper / Lamborghini Álmok","Gold Record Music Kft.",10,96,2,"235394"
11,"spotify:track:6QsetQd65b8nsSBfPPSHvu","Manuel, ekhoe","Legenda","Gold Record Music Kft.",11,152,2,"226532"
12,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,3,25,"221712"
13,"spotify:track:36BUjFSteZsyz3VWU88VlO","Manuel","Rossz kéz","Gold Record Music Kft.",13,-1,1,"204531"
14,"spotify:track:40aMWTWSoy3Qsm4y78BpYU","Figura, Manuel, ekhoe","Balenciaga, Pt. 2","Gold Record Music Kft.",14,161,2,"164130"
15,"spotify:track:33TX7P63iqZnzZmI5BDbbX","Mihályfi Luca, Manuel","Rendben, Pt. 2 - Bonus Track","Gold Record Music Kft.",15,-1,1,"163678"
16,"spotify:track:4JcDCN9MbUoLq1pmVV92su","Manuel","21","Gold Record Music Kft.",16,-1,1,"161190"
17,"spotify:track:3XKdJfbBwnxUnn5tdaJoYL","DESH, Azahriah","Papa","Supermanagement",2,5,16,"156705"
18,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",3,6,24,"152684"
19,"spotify:track:0CyPMRxLuoteZTXuILKB1K","Manuel","Balenciaga","Gold Record Music Kft.",4,40,36,"152319"
20,"spotify:track:1o0TkBcMTkkOg1KUeB4riK","Azahriah","four moods","Supermanagement",1,8,27,"151854"
21,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",1,15,20,"143706"
22,"spotify:track:4ZoqUUprg6VCVnInONR6IP","Manuel, Young Fly","Hosszú út","Gold Record Music Kft.",22,-1,1,"143595"
23,"spotify:track:5sybMF2Gbm98ociatHQFpT","Kain, ekhoe, Pogány Induló","Latyo és haze","Kain",10,10,4,"141757"
24,"spotify:track:3U9lp5RVHWCJRxUOzlPQnw","Manuel, Mxrci","Terapeuta","Gold Record Music Kft.",7,54,36,"133922"
25,"spotify:track:6WBuRbov384zl6wPJ49piD","Kolg8eight, Csoky, Beton.Hofi, Pogány Induló","Rizikó","6000 RECORDS",25,-1,1,"133903"
26,"spotify:track:6OP0vGVuzlr50nFFAEDhlN","T. Danny, KKevin","Csirió","T. Danny",26,-1,1,"133442"
27,"spotify:track:2lF99ylSPEk3yIkzudtwWQ","Manuel","Zombi","Gold Record Music Kft.",1,46,53,"122821"
28,"spotify:track:2reQMkt56XBVbYl91tX5C8","Manuel","Sajnálom","Gold Record Music Kft.",17,167,9,"119730"
29,"spotify:track:6w9aIT3TyqClXIcKyw6W1a","KKevin, Bruno X Spacc","Topshit","KKEVIN",1,13,16,"118811"
30,"spotify:track:33zWUivvsRkfnOYx4FUmPt","Kiss Kevin","Hideg az éj","Gold Record Music Kft.",3,9,22,"117511"
31,"spotify:track:1cf5u4F1zIvn9wUjhqzxm9","ekhoe","Forog a világ","On The Low Inc.",2,12,12,"113423"
32,"spotify:track:3587lsrur0nDemFY0xbpN9","Pogány Induló","Pogi Hip-Hop","ASAN Budapest",9,14,4,"110494"
33,"spotify:track:3sE7DmCeV0NOU9iTuToADc","Manuel, Marics Peti","Fiatal és őrült","Gold Record Music Kft.",10,86,34,"109257"
34,"spotify:track:6RLcLw3zlqZFhL0dxQrEvD","ByeAlex és a Slepp, LUCA","Rózsaszín Mustang","Gold Record Music Kft.",7,7,2,"106830"
35,"spotify:track:4Os68ICIOhJVOPfl53TjBP","Beton.Hofi, ajsa luna, Hundred Sins, Beatrick","TISZALÖK","Universal Music Kft. Hungary",7,29,23,"103395"
36,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,19,27,"101194"
37,"spotify:track:0nQuoTxzDIVoWzaTgF5xtW","Dzsúdló, Azahriah","Várnék","Supermanagement",1,16,27,"100525"
38,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",10,17,10,"99132"
39,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,20,38,"99025"
40,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",8,11,4,"98149"
41,"spotify:track:3uAoUHEPlLa5pWKpOrmIxo","VALMAR","SZÍNVAK","VLMR MUSIC",12,27,15,"97508"
42,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",13,22,9,"94177"
43,"spotify:track:5FW58MYtSU6mFxp88eOHI8","DESH","Malibu","Supermanagement",15,18,16,"92854"
44,"spotify:track:3kmBT0nbeNoaRlFMZbAOfb","Grasa","Tilidin","NGZ OTL",14,21,8,"92150"
45,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",15,25,48,"88817"
46,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",17,26,37,"87593"
