rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,1,55,"466110"
2,"spotify:track:06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version","Sony Music CG",2,2,51,"443328"
3,"spotify:track:2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree","MCA Nashville",2,3,41,"422013"
4,"spotify:track:7BHYrsEYySLRs6PcZvvFEm","T. Danny, Young Fly","No Woman No Cry","T. Danny",4,-1,1,"410201"
5,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",4,4,37,"384035"
6,"spotify:track:1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas","Reprise",4,6,41,"373483"
7,"spotify:track:6TkXViJUO3SA6FMcrNwlD9","Bobby Helms","Jingle Bell Rock","Universal Digital Enterprises",3,9,40,"363868"
8,"spotify:track:0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","Universal Records",4,7,41,"358332"
9,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",8,11,31,"342880"
10,"spotify:track:6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas","Reprise",6,10,36,"312352"
11,"spotify:track:1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year","Columbia/Legacy",6,16,38,"292607"
12,"spotify:track:3nAp4IvdMPPWEH9uuXFFV5","Kelly Clarkson","Underneath the Tree","RCA Records Label",7,15,36,"292381"
13,"spotify:track:3qCeq0rWK67SoBDgFd2sId","José Feliciano","Feliz Navidad","RCA Records Label",10,24,34,"247448"
14,"spotify:track:7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride","Legacy Recordings",12,31,30,"222623"
15,"spotify:track:27qAMKrDdKEs8HDXcvR24R","Chris Rea","Driving Home for Christmas - 2019 Remaster","Rhino",15,34,31,"213776"
16,"spotify:track:1E2flGJxXQNeBLRqQXiAsK","DESH, Young Fly, Azahriah, Lord Panamo","Rampapapam","Supermanagement",1,5,23,"207544"
17,"spotify:track:7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe","RBMG/Def Jam",13,23,34,"207484"
18,"spotify:track:1BXp9PwKtW5AKD0QDdaPSw","DESH","Osztriga","Supermanagement",2,8,7,"178364"
19,"spotify:track:3bH2Eu9A9ymI4UnGHRmoXg","Ed Sheeran, Elton John","Merry Christmas","Atlantic Records UK",19,52,12,"171999"
20,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,13,35,"171160"
21,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,12,45,"168508"
22,"spotify:track:2TE4xW3ImvpltVU0cPcKUn","Shakin' Stevens","Merry Christmas Everyone","Sony Music CG",16,36,28,"165462"
23,"spotify:track:7kIn3HrqM432chtEydQgMb","Tomi, VALMAR","Valencia","Szatmári Tamás",1,14,14,"165171"
24,"spotify:track:1N1ZpYUJc9fwrqk53FGgWv","Sia","Santa's Coming for Us","Monkey Puzzle/Atlantic",21,45,30,"162993"
25,"spotify:track:1tCIXEBHBFHO1x3M07z3xy","DESH, Young Fly","Pakisztáni/popo","Supermanagement",1,19,23,"155926"
26,"spotify:track:27RYrbL6S02LNVhDWVl38b","John Lennon, Yoko Ono","Happy Xmas (War Is Over) - Remastered 2010","EMI Catalogue",11,60,29,"155313"
27,"spotify:track:4kKdvXD0ez7jp1296JmAts","Frank Sinatra, B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Columbia/Legacy",6,57,35,"143806"
28,"spotify:track:2IetMd5ZFurl1sjSAqhq2O","Azahriah, DESH","ceremónia","Supermanagement",2,18,19,"141792"
29,"spotify:track:77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas","Geffen",15,65,29,"141779"
30,"spotify:track:5humEOJehpAwMJEJmb0JJ2","Nat King Cole","The Christmas Song (Merry Christmas To You)","Capitol Records",21,77,27,"136111"
31,"spotify:track:1SV1fxF65n9NhRHp3KlBuu","Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney Catalog",9,66,32,"135844"
32,"spotify:track:4fzbwV7qglR3mPit64hXse","L.L. Junior, KKevin, Rytmus, Érdi Baba","Cigány-ügy","L.L. Junior",19,20,6,"135137"
33,"spotify:track:2L9QLAhrvtP4EYg1lY0Tnw","Dean Martin","Rudolph The Red-Nosed Reindeer","Capitol Records",33,75,14,"129064"
34,"spotify:track:1OjmlSFuzYflWjSMTCyTJv","Jonas Brothers","Like It's Christmas","Jonas Brothers",28,69,17,"129027"
35,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,30,84,"125435"
36,"spotify:track:47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)","Legacy Recordings",13,99,20,"122175"
37,"spotify:track:2O3MQ6H3gjrIWDcpeTrikT","Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me","Atlantic Records",37,82,9,"121613"
38,"spotify:track:37GSp3Uj1DKHUrhv6EtYN8","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,29,44,"120424"
39,"spotify:track:5Q2P43CJra0uRAogjHyJDK","Brett Eldredge, Meghan Trainor","Baby, It's Cold Outside (feat. Meghan Trainor)","Atlantic Nashville",22,95,23,"119935"
40,"spotify:track:2wMFX5mdyz7RVzxUr8o9Ql","KKevin","Dealer","KKEVIN",17,17,3,"119836"
41,"spotify:track:7Ivelh8N9J25Yj9KKxYj6w","Michael Bublé","Santa Claus Is Coming to Town","Reprise",18,91,30,"119508"
42,"spotify:track:1VPU7SKdABCb3gNCNjMFIZ","Azahriah, DESH","lost tiki","Supermanagement",5,22,19,"117927"
43,"spotify:track:2pXpURmn6zC5ZYDMms6fwa","Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","RCA Records Label",14,108,27,"114238"
44,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",8,25,15,"113349"
45,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,28,71,"111291"
46,"spotify:track:18uSfZqFBxQFi8CsXOIbhy","Cher","DJ Play A Christmas Song","Warner Records",46,157,2,"111285"
47,"spotify:track:4qBejt9FeqLI9blHI1Nq1x","Michael Bublé, The Puppini Sisters","Jingle Bells (feat. The Puppini Sisters)","Reprise",47,97,21,"109827"
48,"spotify:track:550rQQCGkrTzvp4SfpOPzx","Pentatonix","Hallelujah","RCA Records Label",48,105,15,"108273"
49,"spotify:track:6eaaIxWaso3ooRdPDS5PuN","DESH, Young Fly, KKevin","Rollin'","Supermanagement",1,33,25,"108113"
50,"spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K","Sam Smith","Have Yourself A Merry Little Christmas","Capitol",20,79,26,"107028"
51,"spotify:track:4Yg2w0P29BBBMixyeNjDtj","Band Aid","Do They Know It's Christmas? - 1984 Version","EMI",8,119,30,"105939"
52,"spotify:track:5TmzMu4UXoUwQe3kONqNns","ekhoe","Kopott szavak","On The Low Inc.",3,32,9,"104947"
53,"spotify:track:5UH7rbCoFsWJppZSt1nKKL","Zséda","A szürke patás","Magneoton",52,142,9,"104534"
