rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6Rc6C6S4lgT5j1OekgI155","Azahriah, DESH","Pullup","Supermanagement",1,1,9,"236022"
2,"spotify:track:7cU3vDXfkH4bAemYBxuoJT","Azahriah, DESH","Miafasz","Supermanagement",2,2,9,"183131"
3,"spotify:track:7i2VQnO1s9hlLZyDBkMBsE","T. Danny, Manuel","Yoga","T. Danny",2,3,5,"160464"
4,"spotify:track:2ECeeSi1ImwowkGOdAVI6w","VALMAR, Szikora Róbert","Úristen","VLMR MUSIC",1,4,16,"155418"
5,"spotify:track:0qYWBLuP1HyzJv8WNsochH","Azahriah","Okari","Supermanagement",1,5,9,"147495"
6,"spotify:track:2YmkWevzHTiEyvgjdTKB3r","Bruno X Spacc","Aha-Aha","Bruno X Spacc",3,7,10,"139812"
7,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",7,11,11,"139690"
8,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",6,6,8,"136571"
9,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,9,16,"131133"
10,"spotify:track:63p0noYOc50p5KRUfJyukt","VALMAR, Manuel","Éget a nap","VLMR MUSIC",5,12,60,"130268"
11,"spotify:track:1b0xEPOnt9B9EmFUUDsmPj","Manuel","Balenciaga","Gold Record Music Kft.",4,8,7,"124988"
12,"spotify:track:3q8b8Rn1UB0bG9QG2yBgIQ","ekhoe","Costa Rica","IBBI ACADEMY",10,10,22,"123121"
13,"spotify:track:0faYxc8g09uniud0ToGDRb","ByeAlex és a Slepp, T. Danny","voltmárkicsi","Gold Record Music Kft.",5,14,7,"117619"
14,"spotify:track:38U5WKJpBQncqAss18dLrO","Azahriah, DESH","Habibi","Supermanagement",7,15,9,"113013"
15,"spotify:track:6ofxXXTKk1UyRj9YkkWh3u","BSW, Tankcsapda","BAZ+ - Túl vagyok rajtad","BSW",1,13,8,"111639"
16,"spotify:track:1K17dNOOtcoC1gLcAbccPp","Azahriah, DESH","Tisztán iszom","Supermanagement",4,16,9,"107058"
17,"spotify:track:7lemjnVRAqQtqqLdSqCKqM","Azahriah, DESH","Mind1","Supermanagement",1,18,60,"102760"
18,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",2,19,81,"101189"
19,"spotify:track:6YW9qgEJrkr3eGXYcZ8uXC","Manuel, Mxrci","Terapeuta","Gold Record Music Kft.",7,17,7,"97869"
20,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",3,20,50,"95056"
