rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1tTOuvmJvZ2DACbTLkwZIT","Manuel, Moriones","Voodoo Baba","Gold Record Music Kft.",1,1,3,"455775"
2,"spotify:track:6DmpM21b070AdtXm7Lc370","DESH","Strawberry","Supermanagement",2,121,2,"356906"
3,"spotify:track:2GxrNKugF82CnoRFbQfzPf","Artemas","i like the way you kiss me","Artemas",1,2,8,"343956"
4,"spotify:track:48lxT5qJF0yYyf2z4wB4xW","Jaxomy, Agatino Romero, Raffaella Carrà","Pedro","Columbia/B1 Recordings/Ultra Records",3,3,5,"263597"
5,"spotify:track:0nI4wU2023g1mFho21Vddr","Manuel","Tiara","Gold Record Music Kft.",1,4,12,"233184"
6,"spotify:track:4IIEKJ3RVCc7z3PZdD5PZu","Azahriah","kapu","Supermanagement",4,5,4,"226566"
7,"spotify:track:5BMR7642rtK1PdcsMDhuFf","Manuel","Doktor - Torz","Gold Record Music Kft.",6,6,3,"210932"
8,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",8,9,4,"204394"
9,"spotify:track:2zIijzos3rNY6DkvX2ZYDX","Pogány Induló","Úgy Hiszem","ASAN Budapest",1,7,14,"190048"
10,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",10,12,5,"184977"
11,"spotify:track:5Z0UnEtpLDQyYlWwgi8m9C","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",5,11,6,"180362"
12,"spotify:track:1E2flGJxXQNeBLRqQXiAsK","DESH, Young Fly, Azahriah, Lord Panamo","Rampapapam","Supermanagement",1,20,42,"167076"
13,"spotify:track:13EtEH0X61xnyEChVmeb2Q","Pogány Induló, Parno Graszt","Székelykapu","ASAN Budapest",3,13,14,"166892"
14,"spotify:track:07L9KepMsQ4mG9BLE04mXc","T. Danny, Jaber","GÁZ","T. Danny",14,89,2,"165860"
15,"spotify:track:2EAvOY1uymm5ZAd0ZbnnPW","Azahriah","introvertált dal","Supermanagement",1,15,64,"164449"
16,"spotify:track:1aHy1ipWQRNauI0ee9uYfi","Lithe","Fall Back","GSL",16,17,4,"161100"
17,"spotify:track:1zWdoNRmxhBaAJiJI2SI7j","Pogány Induló","Mámor","ASAN Budapest",2,14,14,"157345"
18,"spotify:track:20WM1IuecsXUcc0qPcqoeV","Misshmusic, KKevin","Nem vagyok rosszul","#misshmusic",18,-1,1,"153167"
19,"spotify:track:1LY3GhF0zxIVgbYEQjCbUO","Disturbed, CYRIL","The Sound of Silence - CYRIL Remix","Spinnin' Records",19,23,12,"144334"
20,"spotify:track:1xPqR1twZKzVvHeVtP9wmN","Azahriah","tartarosz","Supermanagement",6,8,4,"139709"
21,"spotify:track:2jWn2D8Xs7gmmDU0valnfO","Manuel","Need U - Puha","Gold Record Music Kft.",8,10,3,"137689"
22,"spotify:track:77DRzu7ERs0TX3roZcre7Q","Kendrick Lamar","euphoria","Kendrick Lamar, under exclusive license to Interscope Records",22,-1,1,"132604"
23,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",6,28,16,"130547"
24,"spotify:track:0fBK1og2qGc1vSdEln0sFs","Azahriah","mariana.árok","Supermanagement",1,16,13,"129905"
25,"spotify:track:7kIn3HrqM432chtEydQgMb","Tomi, VALMAR","Valencia","Szatmári Tamás",1,30,33,"128878"
26,"spotify:track:1tCIXEBHBFHO1x3M07z3xy","DESH, Young Fly","Pakisztáni/popo","Supermanagement",1,27,42,"126757"
27,"spotify:track:7fzHQizxTqy8wTXwlrgPQQ","Tommy Richman","MILLION DOLLAR BABY","PULSE Records",27,-1,1,"126368"
28,"spotify:track:2KViM7OZzQU9mLWxJxHJWG","Pogány Induló, ANUBII$","Afro Beat","ASAN Budapest",8,24,63,"123491"
29,"spotify:track:72CToGLjHS2QsMOiUYY89j","Azahriah","yukata","Supermanagement",11,19,4,"122439"
30,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",20,33,18,"120183"
31,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",31,-1,1,"117413"
32,"spotify:track:1NJqCgWaY3kwdt2f7M1iui","BSW","Boldogtalanság","BSW",18,18,3,"115157"
33,"spotify:track:4kRnFRvg8mFFJFFlxJ9FLW","Azahriah","viadal","Supermanagement",10,21,4,"113429"
34,"spotify:track:7lemjnVRAqQtqqLdSqCKqM","Azahriah, DESH","Mind1","Supermanagement",1,37,154,"112734"
35,"spotify:track:2H5Xte3poqJ1ld8HtmC7yc","Azahriah","cipoe","Supermanagement",2,22,6,"111954"
36,"spotify:track:5uQ7de4EWjb3rkcFxyEOpu","Mark Ambor","Belong Together","Hundred Days Records, LLC",35,35,7,"111627"
37,"spotify:track:0Ro1NBqAymTPeQuHVNOekw","Beton.Hofi, ANUBII$","MEGGYFÁN","Banana Records",5,32,9,"110123"
38,"spotify:track:28drn6tQo95MRvO0jQEo5C","Future, Metro Boomin, Travis Scott, Playboi Carti","Type Shit","Wilburn Holding Co./Boominati/Epic/Republic",24,36,7,"107500"
39,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",21,40,18,"103317"
40,"spotify:track:18DVypBkvcJtVFzQr5Ly7J","Beton.Hofi, Hundred Sins","BAGIRA","Universal Music Kft. Hungary",1,42,90,"100912"
41,"spotify:track:6FEOBxU5S269ahQfY9xLvZ","Manuel","Szabotázs","Gold Record Music Kft.",14,25,3,"98903"
42,"spotify:track:4Q6pUe0KTMlqRoxJpXCytk","Pogány Induló","Gengetek ellen","ASAN Budapest",2,39,18,"98874"
43,"spotify:track:2FQJjGenDT2XajHMOHvFCs","Elefánt","BOCS","Elefánt",43,-1,1,"98126"
44,"spotify:track:5pYNDOTIoZZ5ab77vb8EO3","Azahriah, DESH","Rét","Supermanagement",30,54,57,"96665"
45,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",4,29,34,"96181"
46,"spotify:track:6S8A2hIs3iqFnn3ZdQGg68","Pogány Induló","Kitartást","ASAN Budapest",3,43,16,"96175"
47,"spotify:track:3QJsSWa0Xo8MfaRn1gr4Be","Isabel LaRosa","favorite","Slumbo Labs/RCA Records",47,59,6,"94873"
48,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",11,41,12,"94234"
49,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",22,51,40,"94010"
50,"spotify:track:2OzhQlSqBEmt7hmkYxfT6m","Taylor Swift, Post Malone","Fortnight (feat. Post Malone)","Taylor Swift",16,26,3,"93766"
51,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",28,48,38,"92905"
52,"spotify:track:7EcJ2eThRCoqr902mGunDq","Azahriah","lesson","Supermanagement",12,31,4,"91012"
53,"spotify:track:5ZY255MSISgMrvHmRZux1E","Azahriah","3korty","Supermanagement",1,46,54,"86680"
54,"spotify:track:7BHYrsEYySLRs6PcZvvFEm","T. Danny, Young Fly","No Woman No Cry","T. Danny",1,38,20,"86371"
55,"spotify:track:6D8y7Bck8h11byRY88Pt2z","Dua Lipa","Houdini","Warner Records",16,62,25,"86320"
56,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",15,55,37,"86185"
57,"spotify:track:520pvY0G0yZ9Jcwlhik7lD","Filo, Apu","seholse","On The Low",7,52,44,"85426"
58,"spotify:track:3lMzT16MjAKKXF7pSZn13B","Lay Bankz","Tell Ur Girlfriend","Artist Partner Group, Inc.",44,44,4,"85362"
59,"spotify:track:156AeYPPIRgeYJWmC3JUbO","DESH","Apály","Supermanagement",19,34,22,"84996"
60,"spotify:track:3w0w2T288dec0mgeZZqoNN","¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti","CARNIVAL","Ye",5,47,13,"83473"
61,"spotify:track:1tAyEL10PQDcIvEL2o75wt","Azahriah","figyelj","Supermanagement",2,49,92,"83310"
62,"spotify:track:5b5cPscqVEMChvDqscVw26","Dua Lipa","Training Season","Warner Records",15,70,12,"83240"
63,"spotify:track:1BXp9PwKtW5AKD0QDdaPSw","DESH","Osztriga","Supermanagement",2,61,26,"80455"
64,"spotify:track:2tudvzsrR56uom6smgOcSf","Future, Metro Boomin, Kendrick Lamar","Like That","Wilburn Holding Co./Boominati/Epic/Republic",14,94,7,"78703"
65,"spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt","Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike","Thank You (Not So Bad)","Ministry of Sound Recordings",65,74,16,"77600"
66,"spotify:track:7guuxhxRSe7SDCYIkxodUx","4s Street","Mesélek a bornak","Mistral Music",25,58,90,"77122"
67,"spotify:track:5q0EXnBYyeCdXD72FzJxH0","Dua Lipa","Illusion","Warner Records",35,87,4,"76582"
