rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,1,3,"153257"
2,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",1,2,18,"151265"
3,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,3,24,"103550"
4,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",2,4,28,"100805"
5,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",5,5,13,"98395"
6,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",6,6,20,"95695"
7,"spotify:track:7EQq2RCCbFOR7XnN5J1vTv","Azahriah, DESH","RÉT","Gemini",7,7,12,"83371"
8,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,8,61,"81025"
9,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",2,9,24,"77732"
10,"spotify:track:5vGLcdRuSbUhD8ScwsGSdA","CJ","Whoopty","CJ Music Group/T-Series",10,10,13,"74900"
11,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",11,13,8,"72092"
12,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",11,11,17,"71862"
13,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",1,14,50,"69777"
14,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",8,15,27,"68108"
15,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",4,12,11,"66929"
16,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",9,17,29,"66050"
17,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",1,16,63,"64448"
18,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",18,23,5,"61837"
19,"spotify:track:7a53HqqArd4b9NF4XAmlbI","Ava Max","Kings & Queens","Atlantic Records",4,20,46,"61826"
20,"spotify:track:5uWUKvPNekWal505BdKgfD","Manuel, T. Danny","Talán","Gold Record Music Kft.",1,18,12,"61506"
21,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner (feat. Dua Lipa)","RCA Records Label",8,21,10,"61043"
22,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,19,11,"60351"
23,"spotify:track:3sUOONjFxjepoSXvKYrz5E","Dzsúdló, Lil Frakk","Lej","Supermanagement",10,27,59,"59073"
24,"spotify:track:0rHuCRM0BhYtxse5qLv0t6","DR BRS, Berkes Olivér","Évszakok","Magneoton",9,25,12,"57288"
25,"spotify:track:51Of5p3lKZeOg6itfs4og4","twocolors","Lovefool","Virgin",21,26,28,"56316"
