artist_names,track_name,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score1,popularity_score2,popularity_score_log,popularity_log_normalized,uri
Manuel,Zombi,65,2022-02-10,127,51.181102362204726,3.9353703694251374,0.010269045954883994,0.04041249917311553,0.09963541506009599,-2.3062376047001143,73.98930918172047,spotify:track:5WthbIy7Qp7HmGYGRCZ43z
ekhoe,Tenger,65,2021-12-09,136,47.794117647058826,3.8669025701476767,0.005804108147093758,0.02244392071141192,0.05533459700371743,-2.894356942137893,56.64497238236278,spotify:track:1o1jU5NJW5lTAllW6udk6Y
"Daddy Yankee, Snow",Con Calma,64,2019-01-24,286,22.377622377622377,3.1080614585279105,0.006459527481577413,0.020076608405792614,0.049314240385454386,-3.009542388011159,53.24801696798403,spotify:track:5w9c2J52mkdntKOmRLeM2m
Halott Pénz,Valami Van A Levegőben,64,2019-01-03,289,22.145328719723185,3.097626581235331,0.003491192273126727,0.010814409985440747,0.026563471422544224,-3.628218261764547,35.00253167113148,spotify:track:7xOUR4tRfNXMBcSgesqROh
"Felix Jaehn, Ray Dalton",Call It Love,64,2022-10-13,92,69.56521739130434,4.242264692298723,0.003488136971304823,0.014797600315268254,0.036347395153878075,-3.314632737711225,44.25054070324279,spotify:track:5YdnOm5990Kfq1Jodws98B
Carson Coma,Hobbihajótörött,64,2020-10-15,196,32.6530612244898,3.485938610117246,0.003428239381925756,0.011950632026179476,0.02935437742198956,-3.528313598275817,37.94883868923449,spotify:track:6yvsTtv6ZBMI53Z20PiIoQ
"KKevin, L.L. Junior",Csavargó,64,2023-01-26,77,83.11688311688312,4.420247847494079,0.009295912823845624,0.04109023865009623,0.10093009064727711,-2.2933271736115195,74.37005310692626,spotify:track:1jI95q1ZSLZuVNdOMwaoUL
VALMAR,Rövid Éj,63,2021-09-02,150,42.0,3.7376696182833684,0.00360350220762031,0.01346870072083948,0.032957939106882654,-3.412523102992773,41.36363772832581,spotify:track:2biPYSmD5KT3ToQtgQFXTT
ekhoe,Százszorszép,63,2023-04-13,66,95.45454545454545,4.558650170353198,0.007108051487881695,0.03240312012611119,0.07929050337698895,-2.534636913162187,67.25354268241593,spotify:track:0XilNm77D1XTBEMFHNoHGr
Azahriah,3korty,63,2023-05-04,63,100.0,4.605170185988092,0.016479104516653787,0.07588908081187573,0.18570074100801648,-1.6836188202813227,92.35107559058079,spotify:track:5ZY255MSISgMrvHmRZux1E
Azahriah,casa de papel,63,2023-05-04,63,100.0,4.605170185988092,0.010153815926341367,0.04676005037799832,0.11442194202209423,-2.167862417535447,78.07015757095076,spotify:track:3UlXaigjBM3sHyOpDbh1RI
Azahriah,gát,63,2023-05-04,63,100.0,4.605170185988092,0.009157150972522201,0.0421702386472511,0.1031906630242642,-2.271176904598829,75.02329081141362,spotify:track:1Qzkw4QaTXbVd1TmDzSNOv
"LMEN PRALA, Curtis",FANTASTIC,63,2021-08-12,153,41.17647058823529,3.7178669909871886,0.0038672647782946514,0.014377976064629074,0.03518293779332903,-3.3471940356740895,43.29026940702494,spotify:track:1QDy12gTK9FOicLhQYqxHB
"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),62,2022-12-08,84,73.80952380952381,4.301487772189869,0.005559302037672113,0.02391326973695682,0.05828983972770375,-2.8423274764960733,58.1793830336327,spotify:track:2dHHgzDwk4BJdRwy9uXhTO
"MEDUZA, James Carter, Elley Duhé, FAST BOY",Bad Memories (feat. Elley Duhé & FAST BOY),62,2022-08-11,101,61.386138613861384,4.117184054191924,0.005747919580765691,0.023665242842706033,0.05768526126256415,-2.8527535754883395,57.87190500848709,spotify:track:3rb0tMq42WfggucPm0HHkA
Pop Smoke,Dior,62,2019-08-01,259,23.93822393822394,3.1754765093336452,0.0036130855289874444,0.011473268223512956,0.027966688506338665,-3.576741173259441,36.52065206549338,spotify:track:79s5XnCN4TJKTVMSmOx8Ep
Shawn Mendes,If I Can't Have You,62,2019-05-09,271,22.878228782287824,3.130185750153482,0.006401008663132329,0.020036346103945807,0.04883963656893164,-3.0192130710258853,52.9628170559764,spotify:track:6LsAAHotRLMOHfCsSfYCsz
Bruno X Spacc,VAKMELEG,62,2022-08-04,102,60.78431372549019,4.107331757748912,0.006061662426761288,0.02489725859018998,0.06068836377647346,-2.8020032998459157,59.368590829492874,spotify:track:5hrqYOAOfilrvKT5Et0agg
Carson Coma,Kék Hullám Kemping,62,2021-07-22,156,39.743589743589745,3.682448563783646,0.00511148645628632,0.018822785959751117,0.04588152054869895,-3.081692845406612,51.120214405418494,spotify:track:5OdoKFV4DqciztFZG8WEcm
Halott Pénz,Hajtól Szívig,62,2019-01-03,289,21.453287197231834,3.0658778829207507,0.0038868233781697748,0.01191652582995003,0.029047151994665905,-3.538834838539627,37.63855483514887,spotify:track:3EUmMPmhhpICaQ6ubu4hle
Harry Styles,Adore You,62,2019-12-12,240,25.833333333333336,3.251665647691192,0.005278810420423879,0.017164926504766625,0.041840401831556,-3.1738928552669035,48.40112676091442,spotify:track:1M4qEo4HE3PRaCOM7EXNJq
Billie Eilish,bury a friend,62,2019-01-31,285,21.75438596491228,3.0798153907645323,0.007937680656881043,0.02444659105403616,0.05958983819875679,-2.820270219468473,58.82987770436297,spotify:track:4NzMOnvSJVNKF7nw5NkXIP
Avicii,The Nights,61,2019-01-03,289,21.10726643598616,3.0496173620489704,0.0030456696095375233,0.00928812692031054,0.02255109221585909,-3.7919717789133145,30.173246230728665,spotify:track:0ct6r3EGTcMLPtrXHDvVjc
24kGoldn,VALENTINO,61,2019-01-31,285,21.403508771929825,3.063554869892752,0.0039517586359275195,0.012106429413736491,0.02939378503936643,-3.5269720202030257,37.98840341777837,spotify:track:0c7K73roy6RW4ebDkf4yGh
"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),61,2019-01-03,289,21.10726643598616,3.0496173620489704,0.004389091544842905,0.013385049778775259,0.032498209215355255,-3.426570292230557,40.94936945704964,spotify:track:7ef4DlsgrMEH11cDZd32M6
"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),61,2020-06-11,214,28.504672897196258,3.350068035139551,0.007852226818620602,0.026305494069726407,0.06386838031389659,-2.7509308708362368,60.87477733538867,spotify:track:1xQ6trAsedVPCdbtDAmk0c
ekhoe,Forog a világ,61,2022-11-24,86,70.93023255813954,4.261696753907895,0.007962009549150023,0.03393167025019631,0.0823843420116309,-2.4963598842542765,68.38237766333982,spotify:track:1cf5u4F1zIvn9wUjhqzxm9
KKevin,Ördög,61,2021-04-08,171,35.67251461988304,3.574380493658743,0.003898034938120036,0.013933060046416522,0.033828749827778594,-3.3864442514162936,42.1327339921105,spotify:track:2g66WNGrG37asGLh88d2Lu
"Manuel, Azahriah",Toxic,60,2023-02-02,76,78.94736842105263,4.368781407923861,0.006325651383297005,0.02763538815635581,0.06682750473319911,-2.705640535681298,62.21044303566188,spotify:track:1WMymP7Mj6GrI2VReJFSJD
Manuel,100 Hiba,60,2023-02-02,76,78.94736842105263,4.368781407923861,0.005227828834807657,0.022839241417315956,0.05522953053103148,-2.8962574953580837,56.58892281375023,spotify:track:2OcJ6IFLooNGjyiL9HaDab
Horváth Tamás,Meggyfa,60,2019-01-03,289,20.761245674740483,3.03308806009776,0.0035225680093365005,0.010684258970000873,0.025836523910891633,-3.6559661326891484,34.18421404723205,spotify:track:7knuVKl5CtGWnSAAWWWUL6
"Manuel, VALMAR",Palvin,59,2022-09-22,95,62.10526315789474,4.12883073829327,0.006422234943887052,0.026516321044862012,0.06385817675891178,-2.75109064269951,60.87006547364349,spotify:track:5hAuDDOTUaspvHJSm2AltF
grandson,Blood // Water,59,2019-01-03,289,20.415224913494807,3.0162809417813787,0.0038195547832025043,0.011520850298663619,0.02774519487602815,-3.5846926114038125,36.28615472382107,spotify:track:0AUyNF6iFxMNQsNx2nhtrw
"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),59,2019-01-03,289,20.415224913494807,3.0162809417813787,0.004753581403611184,0.01433813699291879,0.034529951758323366,-3.365928164675815,42.73777772317018,spotify:track:7FGq80cy8juXBCD2nrqdWU
"Joel Corry, RAYE, David Guetta",BED,59,2021-03-04,176,33.52272727272727,3.5122236348556592,0.005600096700007288,0.01966879198724278,0.047367551223663845,-3.049817858048855,52.060245587893775,spotify:track:0siYMEsGrzzzlWLXK5zJfS
Pogány Induló,Pogi Hip-Hop,58,2023-01-19,78,74.35897435897436,4.308904369844919,0.004744922185418534,0.020445415939324026,0.04903144109485371,-3.015293531647045,53.078408921023936,spotify:track:3587lsrur0nDemFY0xbpN9
"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug),58,2020-01-02,237,24.47257383966245,3.1975530553993794,0.0035769289812555382,0.011437420192960237,0.027428798520533367,-3.596161776649497,35.94791543773454,spotify:track:6gi6y1xwmVszDWkUqab1qw
Billie Eilish,everything i wanted,58,2019-11-14,244,23.770491803278688,3.1684449712413087,0.007780000114979161,0.024650502240562526,0.059115923694270496,-2.828254954410289,58.594398400642405,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ
"Senkise, Majka","U, u, u",58,2019-01-03,289,20.069204152249135,2.9991865084220786,0.0036024204864635455,0.010804330920664768,0.025910547218898787,-3.6531051646427675,34.268587388167944,spotify:track:1A1UTrTxZGjybb29iLCVAF
Katy Perry,Never Really Over,58,2019-06-06,267,21.722846441947567,3.0783645381342613,0.004837094255643208,0.014890339424184993,0.035709461843476835,-3.332339587680408,43.72834469646092,spotify:track:5PYQUBXc7NYeI1obMKSJK0
Rilès,Pesetas,58,2019-01-03,289,20.069204152249135,2.9991865084220786,0.00469481826396259,0.014080635596770166,0.03376766004125435,-3.3882517380350157,42.079429067956795,spotify:track:0Ei1aBiIELwXmUcIZDETOi
"Y2K, bbno$",Lalala,58,2019-07-04,263,22.0532319391635,3.093459164356746,0.007563412708361589,0.023397108356493435,0.05611008079150119,-2.8804397893432445,57.055405724701316,spotify:track:51Fjme0JiitpyXKuyQiCDo
AK26,Blöff,57,2019-01-03,289,19.72318339100346,2.9817947657102093,0.003764565088176885,0.011225160475101229,0.026804462016996822,-3.619186912152253,35.26887688282068,spotify:track:15h0TVG4qO6eutqjHQXb08
"KKevin, Bruno X Spacc",Topshit,57,2022-10-27,90,63.33333333333333,4.148411783492376,0.008768015797839791,0.0363733400536059,0.08685557895237095,-2.443508551715955,69.94102614416192,spotify:track:6w9aIT3TyqClXIcKyw6W1a
Doja Cat,Woman,57,2021-08-05,154,37.01298701298701,3.611268851409012,0.007074057240384901,0.025546322565286387,0.06100183907339575,-2.7968512665190977,59.52053040286441,spotify:track:6Uj1ctrBOjOas8xZXGqKk4
"Doja Cat, SZA",Kiss Me More (feat. SZA),57,2021-04-15,170,33.52941176470588,3.5124230167723796,0.006759918618878402,0.023743693748456654,0.05669735756877648,-2.8700276730597007,57.36247138318251,spotify:track:748mdHapucXQri7IAO8yFK
Taylor Swift,Don’t Blame Me,57,2019-01-03,289,19.72318339100346,2.9817947657102093,0.0035579445998501526,0.01060906058452009,0.025333282504473274,-3.6756362337682993,33.60411943670532,spotify:track:1R0a2iXumgCiFb7HEZ7gUE
Avicii,Wake Me Up,57,2019-01-03,289,19.72318339100346,2.9817947657102093,0.0030908638496850217,0.009216321648513704,0.022007573442889537,-3.816368637459294,29.453753936339467,spotify:track:0nrRP2bk19rLc0orkWPQk2
"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,57,2023-04-13,66,86.36363636363636,4.458566711796216,0.004037435360655315,0.01800117490004674,0.04298484729371035,-3.1469076139103627,49.19695353433575,spotify:track:3BKD1PwArikchz2Zrlp1qi
Shouse,Love Tonight (Edit),57,2019-01-03,289,19.72318339100346,2.9817947657102093,0.005138352377702609,0.015321512224208248,0.03658610434725557,-3.3080867733082155,44.443588957321694,spotify:track:6OufwUcCqo81guU2jAlDVP
Grasa,Tilidin,57,2022-12-22,82,69.51219512195121,4.241502206558388,0.005939639788781103,0.025192995270277047,0.060158131931778186,-2.8107786514885866,59.10979530155399,spotify:track:3kmBT0nbeNoaRlFMZbAOfb
Creeds,Push Up - Main Edit,57,2023-04-13,66,86.36363636363636,4.458566711796216,0.003942772968261865,0.01757911630846231,0.04197701729322476,-3.170633017775498,48.49726323486277,spotify:track:3AjSfp5FDvwtMU9XBsbS8j
"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),57,2020-05-28,216,26.38888888888889,3.2729430461384768,0.006031748026050323,0.01974156775792089,0.047140716099062056,-3.0546181906887675,51.91867808491331,spotify:track:24ySl2hOPGCDcxBxFIqWBu
"Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",56,2019-01-03,289,19.377162629757784,2.9640951886108082,0.004313547706628573,0.012785766003060941,0.030397360246463924,-3.493399508338148,38.97849661131576,spotify:track:5CLGzJsGqhCEECcpnFQA8x
Dzsúdló,Pont én,56,2021-07-29,155,36.12903225806451,3.587096759803994,0.003609443280362199,0.012947422295683542,0.030781687987311096,-3.48083531168161,39.349029672469214,spotify:track:0YrojVR0LLrXAQQu8o6GuE
"Miley Cyrus, Dua Lipa",Prisoner (feat. Dua Lipa),56,2020-11-26,190,29.47368421052631,3.3834978045627544,0.006219477966022034,0.021043590043561978,0.05002982123088414,-2.9951360267267817,53.67287764890986,spotify:track:5JqZ3oqF00jkT81foAFvqg
"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),56,2021-03-25,173,32.369942196531795,3.4772302822254617,0.007079483512359362,0.024616994451691847,0.05852536706476077,-2.8382949936938484,58.29830573419227,spotify:track:4iJyoBOLtHqaGxP12qzhQI
The Weeknd,Die For You,56,2019-01-03,289,19.377162629757784,2.9640951886108082,0.003432474283106271,0.010174180507585631,0.02418847881523814,-3.7218788411974733,32.2403700976234,spotify:track:2LBqCSwhJGcFQeTHMVGwy3
Dzsúdló,Hiszti,55,2020-04-09,223,24.663677130044842,3.2053315997604437,0.0032934496493918597,0.010556598233415681,0.024985309552322994,-3.6894672447360826,33.196226519009485,spotify:track:7L1hQz6lpfdskdWNbsBg4L
Dzsúdló,Ha eddig nem kellettem,55,2022-09-01,98,56.12244897959183,4.027535892549991,0.0046882001014146735,0.018881894179904105,0.04468958281710268,-3.108014851119447,50.34394723775998,spotify:track:0WiQVffKlsnClBBKZ1K3Zj
Lil Nas X,THATS WHAT I WANT,55,2021-09-23,147,37.41496598639456,3.622070784441826,0.006598432555081257,0.023899989780869654,0.05656638907429289,-2.8723403027710837,57.294269190101815,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO
Manuel,3 Nap,55,2023-02-02,76,72.36842105263158,4.281770030934231,0.004665602114827318,0.01997703531153098,0.04728155795645828,-3.0516349547254493,52.00665725173542,spotify:track:0R7YvZPeHphkV48ffoGmsl
Lil Nas X,HOLIDAY,55,2020-11-19,191,28.79581151832461,3.3602299431739326,0.0063675580897432004,0.02139645935805451,0.05064104445052053,-2.98299287634863,54.03099355593221,spotify:track:6zFMeegAMYQo0mt8rXtrli
"Purple Disco Machine, Kungs, Julian Perretta",Substitution (feat. Julian Perretta),55,2023-03-30,68,80.88235294117648,4.392995666044456,0.004662759606485859,0.02048348274309953,0.04848021547566416,-3.026599492600919,52.74498272307116,spotify:track:2F2p7b5Xq20mRyEeWYaeUF
Beach Weather,"Sex, Drugs, Etc.",55,2019-01-03,289,19.031141868512112,2.94607668310813,0.003970830416742343,0.011698370903341155,0.027687652008263928,-3.5867687410513955,36.22492719812247,spotify:track:7DbdUf8aHSYoliSjO6LZv6
"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,55,2019-07-25,260,21.153846153846153,3.0518217402050345,0.006217667087177017,0.01897521159000413,0.044910446046565175,-3.1030848599219,50.4893385253865,spotify:track:6wo37KVqFJhtuxPTpLCcfe
ByeAlex és a Slepp,Csokko,55,2023-04-20,65,84.61538461538461,4.438116101324925,0.005357133751588038,0.023775581559874075,0.0562719402524566,-2.877559265014356,57.14035580360307,spotify:track:38qhsm0c4QVk6BMhtvZFWv
"Metro Boomin, Future, Don Toliver",Too Many Nights (feat. Don Toliver & with Future),54,2022-12-08,84,64.28571428571429,4.163337433709052,0.00334462846257362,0.013924816880081507,0.03280628702792649,-3.417135104279173,41.22762434033065,spotify:track:2Hh3ETdQKrmSI3QS0hme7g
"Halott Pénz, Oláh Heléna",Szétszeretlek,54,2022-10-06,93,58.06451612903226,4.06155473939911,0.0035412624285731577,0.014383031200227311,0.0338858208298045,-3.384758616700309,42.182445359130156,spotify:track:6WQEKiTWe0n15DdcPg8wab
"Pogány Induló, ekhoe, Ótvar Pestis",12+1,54,2023-03-02,72,75.0,4.31748811353631,0.0042215936267571376,0.018226680303704584,0.04294129759544005,-3.1479212681841675,49.167059667557666,spotify:track:52GlArsRTqvo36GXJQa7ab
"Beton.Hofi, Hundred Sins",PLAYBÁNIA,54,2022-09-08,97,55.670103092783506,4.019443254048983,0.00480168198590774,0.01930008826634539,0.045470201926729896,-3.0906980702769196,50.85463964335571,spotify:track:7A9EcBrwTG6bwswUy7beWW
"Marshmello, Halsey",Be Kind (with Halsey),54,2020-05-07,219,24.65753424657534,3.205082502735865,0.00514225850098899,0.01648136274606457,0.03882940231926441,-3.248577527598475,46.19858719417981,spotify:track:3Z8FwOEN59mRMxDCtb8N0A
"Kolg8eight, Csoky, Beton.Hofi, Pogány Induló",Rizikó,54,2023-02-09,75,72.0,4.276666119016055,0.006275473993314511,0.026838107007974555,0.06322945927204646,-2.7609849587108504,60.57827035932603,spotify:track:6WBuRbov384zl6wPJ49piD
"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),54,2019-10-10,249,21.686746987951807,3.076701336087658,0.004742773523407173,0.014592097636228018,0.03437837262178933,-3.37032761517426,42.60803271000742,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd
XXXTENTACION,Moonlight,54,2019-01-03,289,18.685121107266436,2.9277275444399335,0.003604173627935851,0.010552038405451795,0.024860161798905402,-3.694488684517477,33.048138304182814,spotify:track:0JP9xo3adEtGSdUEISiszL
"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),54,2021-08-19,152,35.526315789473685,3.5702737117060894,0.005099814592422768,0.018207733973902115,0.04289666083368021,-3.1489612921222983,49.136388128102894,spotify:track:6Dy1jexKYriXAVG6evyUTJ
Kungs,Never Going Home,54,2021-06-17,161,33.54037267080746,3.5127498675679028,0.0054562735185502195,0.019166524079701538,0.04515553028103252,-3.0976425197754693,50.649839591186506,spotify:track:0xfMlIW8lS40qvpsUw1l0X
"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),54,2022-09-29,94,57.446808510638306,4.050859450282362,0.010332438930849897,0.041855257887498686,0.0986092395835606,-2.3165903140198214,73.68399550506238,spotify:track:3nqQXoyQOWXiESFLlDF1hG
"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),54,2021-05-20,165,32.72727272727273,3.488208758651785,0.004591277204252031,0.016015333357270213,0.0377314565420308,-3.2772611414035566,45.35267340289816,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP
"Powfu, beabadoobee",death bed (coffee for your head),54,2020-02-13,231,23.376623376623375,3.151736522030572,0.0060216772614526395,0.018978740148801323,0.04471311918224408,-3.107488326413621,50.359475075818864,spotify:track:7eJMfftS33KTjuF7lTsMCx
Central Cee,Doja,53,2022-07-28,103,51.45631067961165,3.9407331113105775,0.005374241206283524,0.021178450269771183,0.04966173691989992,-3.002520523277365,53.45510008725884,spotify:track:3LtpKP5abr2qqjunvjlX5i
"Pogány Induló, Grasa",Fienduló,53,2023-03-02,72,73.61111111111111,4.298795980524158,0.0045188390268893295,0.01942556704542755,0.045551368860396006,-3.0889146039078264,50.907236181858664,spotify:track:2R26Jx9XGyA7SODZ1Fr0of
"DESH, Young Fly, KKevin",Rollin',53,2023-07-13,53,100.0,4.605170185988092,0.011163709772989234,0.05141078341159391,0.12055409003541394,-2.1156567468059575,79.60976471924391,spotify:track:6eaaIxWaso3ooRdPDS5PuN
"Beton.Hofi, Hundred Sins",HARD RESET,53,2021-06-17,161,32.91925465838509,3.49405773455575,0.003681425052478091,0.012863111678798384,0.030162946770263346,-3.5011410360308353,38.7501897778277,spotify:track:5i2ApkDA9lwZOkHrXpACof
"Loud Luxury, Brando",Body,53,2019-01-03,289,18.33910034602076,2.909035411427781,0.0048472742174277845,0.01410089234739831,0.033065441388402915,-3.4092666088321675,41.45967560348353,spotify:track:7K7MUBCnzgBAvMVW2RTWNs
"Halott Pénz, Dzsúdló",Mielőtt megismertelek,53,2022-02-24,125,42.4,3.7471483622379123,0.003346559920445922,0.012540056525029975,0.02940540880819801,-3.526576648490511,38.00006339851063,spotify:track:2Jkt3ShrZQPNTRx5ygp3JF
Jason Derulo,Acapulco,53,2021-09-09,149,35.57046979865772,3.571515793594754,0.004214132466600513,0.015050840660764151,0.03529299263152731,-3.344070843770299,43.38237604052617,spotify:track:3eJH2nAjvNXdmPfBkALiPZ
Krúbi,PUSZI,53,2020-03-26,225,23.555555555555554,3.159361697335793,0.0034359188100207016,0.010855310283534982,0.025454816410918766,-3.6708503039532467,33.74526218329821,spotify:track:7z2PHEhTL0HyDwTC36EoPh
"Robin Schulz, Erika Sirola",Speechless (feat. Erika Sirola),53,2019-01-03,289,18.33910034602076,2.909035411427781,0.005023483448629852,0.014613491240785589,0.03426744394593499,-3.3735595316393128,42.51271966024193,spotify:track:1rCcsYnmqbMYdkG7kS9GC5
T. Danny,WOAH,53,2022-04-28,116,45.689655172413794,3.8218719084338484,0.005370904667709024,0.02052690967239335,0.04813392740940914,-3.0337679989669426,52.53357496813774,spotify:track:1dgiE7iJxB1KibWdlURUfz
"Filo, Apu",seholse,53,2023-07-13,53,100.0,4.605170185988092,0.007392995565359894,0.03404600276273756,0.07983509703684878,-2.5277920587236995,67.45540555813929,spotify:track:3NSBh6qLvHPHMVoj4ET5Rc
Camila Cabello,Liar,53,2019-09-05,254,20.866141732283463,3.0381278325216767,0.0056453677451890885,0.01715134887147911,0.04021851290472259,-3.213427869345986,47.23519230526067,spotify:track:7LzouaWGFCy4tkXDOOnEyM
"Marshmello, Anne-Marie",FRIENDS,53,2019-01-03,289,18.33910034602076,2.909035411427781,0.0043700070845660785,0.012712505357193,0.029809787241271934,-3.51291850847724,38.4028581467245,spotify:track:08bNPGLD8AhKpnnERrAc6G
Dua Lipa,Dance The Night - From Barbie The Album,52,2023-06-01,59,88.13559322033898,4.478876460663799,0.005710379608060286,0.025576084807995787,0.05968609557621463,-2.8186561906311716,58.87747732909219,spotify:track:1vYXt7VSjH9JIM5oRRo7vA
"Nemazalány, Sofi",Üres szívek,52,2021-02-04,180,28.888888888888886,3.363457053679308,0.006729057572088936,0.022632896155456692,0.052817669836581475,-2.9409094882588875,55.27208258365661,spotify:track:78Jj0xPR2y4KMAtYuWpRly
"VIZE, Tom Gregory",Never Let Me Down,51,2020-04-30,220,23.18181818181818,3.1433682723600556,0.00399372041382842,0.012553734037504928,0.02915227562127354,-3.5352223033227217,37.745092783338976,spotify:track:5TGcyccg8Hkgn9jB7gUpMN
"R3HAB, INNA, Sash!",Rock My Body,51,2023-05-04,63,80.95238095238095,4.3938610923208845,0.0036888632723808146,0.016208352807405558,0.03763902970993972,-3.2797137427603524,45.28034327998101,spotify:track:6pb5DtlAeG95dNQLHiArRU
"ACRAZE, Cherish",Do It To It,51,2021-09-02,150,34.0,3.5263605246161616,0.007018015566947836,0.024748053056426557,0.057469917845594215,-2.856493635981619,57.7616061886455,spotify:track:20on25jryn53hWghthWWW3
"DESH, Young Fly, Azahriah, Lord Panamo",Rampapapam,51,2023-07-27,51,100.0,4.605170185988092,0.02073143518319882,0.09547178721841178,0.22170454198979422,-1.5064096754709728,97.57718344975663,spotify:track:1E2flGJxXQNeBLRqQXiAsK
"Tiësto, KAROL G",Don't Be Shy,51,2021-08-19,152,33.55263157894737,3.5131152978661406,0.005668138343318679,0.019912823524334492,0.04624154996791335,-3.0738765351124697,51.35072666651931,spotify:track:0bI7K9Becu2dtXK1Q3cZNB
"DESH, Young Fly",Pakisztáni/popo,51,2023-07-27,51,100.0,4.605170185988092,0.014331989864555644,0.06600125243013516,0.15326807915829999,-1.8755667394547584,86.69030379452984,spotify:track:1tCIXEBHBFHO1x3M07z3xy
Carson Coma,Én még sohasem,51,2020-10-15,196,26.02040816326531,3.2588811594819,0.003292961766879635,0.010731371060978271,0.024920385124390876,-3.692069130752493,33.11949381442139,spotify:track:0NxaeghanNqjJKfye9l3io
"DESH, Young Fly, Azahriah",Walkin a street,51,2023-07-27,51,100.0,4.605170185988092,0.007508201056976844,0.03457654365799404,0.08029363436706824,-2.522064934309084,67.62430524977614,spotify:track:5SDMdbd64hSpeg1OTCUy7L
"Bruno X Spacc, M Ricch",Paranoiás,51,2021-12-09,136,37.5,3.624340932976365,0.004155604138964918,0.015061326182096555,0.03497540498871748,-3.3531101791204354,43.11579531995652,spotify:track:30ezZEzXPCyUUv8Rr8lnB4
"Riton, Oliver Heldens, Vula",Turn Me On (feat. Vula),51,2019-09-19,252,20.238095238095237,3.0075667312009937,0.004790887706498323,0.014408914478984187,0.03346037482073279,-3.397393381432024,41.80983116174255,spotify:track:0qaWEvPkts34WF68r8Dzx9
"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),51,2019-06-27,264,19.318181818181817,2.961046715566101,0.004760986310677277,0.01409750287808612,0.03273721493906567,-3.419242776660347,41.16546658200723,spotify:track:6kls8cSlUyHW2BUOkDJIZE
Bruno X Spacc,Ördög Nórika,50,2023-08-03,50,100.0,4.605170185988092,0.008441559565243853,0.03887481843310359,0.08982041596162296,-2.409942980275342,70.9309146563561,spotify:track:0NECD9bmlKlhxuZHQ5sq7J
"The Chainsmokers, Bebe Rexha",Call You Mine,50,2019-06-06,267,18.726591760299627,2.929944533015988,0.005002254334907613,0.014656327741318089,0.03386350103371959,-3.3854175102885686,42.16301380573235,spotify:track:05CwHjIk71RXVU40boRMnR
"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,50,2020-04-30,220,22.727272727272727,3.123565645063876,0.007127280727250698,0.022262529222366156,0.051437658507697194,-2.9673847189904774,54.49129662846265,spotify:track:39Yp9wwQiSRIDOvrVg7mbk
"David Guetta, Bebe Rexha, J Balvin",Say My Name,50,2019-01-03,289,17.301038062283737,2.8507665033038054,0.006669531622528369,0.019013277342229355,0.043930249670786695,-3.1251521376328006,49.838548332820665,spotify:track:0YammaEkYSeo9vQYZ1OwS6
"Nathan Evans, 220 KID",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,50,2021-01-21,182,27.472527472527474,3.313186504339442,0.006708837428960236,0.022227629629438375,0.0513570228653968,-2.9689535872969435,54.445028841350364,spotify:track:3iw6V4LH7yPj1ESORX9RIN
Billie Eilish,you should see me in a crown,50,2019-01-03,289,17.301038062283737,2.8507665033038054,0.004135504453525668,0.011789357570374684,0.027239355541006004,-3.6030924565340707,35.743521467812926,spotify:track:6vsV4D8BM6PioRr1UOx0n2
Krúbi,Szív,50,2021-11-11,140,35.714285714285715,3.575550768806933,0.005602164826066768,0.02003082475082619,0.04628129683151146,-3.073017355625065,51.3760648886318,spotify:track:6Qg42mHmwZdqT4LpV3KnvP
Lil Nas X,Old Town Road,49,2019-03-14,279,17.562724014336915,2.865778702277352,0.007526517787149837,0.021569334376725667,0.04957866292303953,-3.0041947208097435,53.405726016348794,spotify:track:53CJANUxooaqGOtdsBTh7O
